corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
NEWS,train254,255,0,cause_our_data_0_0255,But the new pact will force huge debt on the new firm and could still fail to thwart rival suitor McCaw Cellular.,"[""But the new <ARG0>pact</ARG0> will <ARG1>force</ARG1> huge debt on the new firm and could still fail to thwart rival suitor McCaw Cellular.""]",1
GPT3,train68,69,0,enable_GPT_0_069,The European Union has passed a new law that requires all member states to reduce their carbon emissions by 30% by,"[""The European Union has passed a new <ARG0>law</ARG0> that requires all member states to <ARG1>reduce</ARG1> their carbon emissions by 30% by""]",1
cnc,train_06_137,2467,0,cnc_train_06_137_2467_0,"The strike , under the aegis of The AP Junior Doctors Association , Gandhi General Hospital unit , would be intensified if their demands were not met , the protesting doctors threatened .","['<ARG1>The strike , under the aegis of The AP Junior Doctors Association , Gandhi General Hospital unit , would be intensified</ARG1> <SIG0>if</SIG0> <ARG0>their demands were not met</ARG0> , the protesting doctors threatened .']",1
cnc,train_02_206,275,0,cnc_train_02_206_275_0,"While private bus operators are running only a limited number of services , many school managements have closed the institutions to mark their protest .","['While private bus operators are running only a limited number of services , <ARG1>many school managements have closed the institutions</ARG1> <ARG0><SIG0>to</SIG0> mark their protest</ARG0> .']",1
cnc,train_04_253,2394,0,cnc_train_04_253_2394_0,"According to sources in the jail , the clash broke out after the evening prayers outside a small mosque on the prison premises .",[],0
cnc,train_03_292,2621,0,cnc_train_03_292_2621_0,AAP Workers Protest Against Kejriwal Over Ticket to Khayalia 28th February 2014 02:27 PM Several disgruntled AAP workers here protested against its chief Arvind Kejriwal for allotting party ticket to former IAS officer Yudhvir Singh Khayalia from Hisar Lok Sabha seat .,['AAP Workers Protest Against Kejriwal Over Ticket to Khayalia 28th February 2014 02:27 PM <ARG1>Several disgruntled AAP workers here protested against its chief Arvind Kejriwal</ARG1> <SIG0>for</SIG0> <ARG0>allotting party ticket to former IAS officer Yudhvir Singh Khayalia from Hisar Lok Sabha seat</ARG0> .'],1
cnc,train_10_88,1757,0,cnc_train_10_88_1757_0,The doctors ’ strike should be settled through talks and medicines should be distributed in hospitals .,[],0
cnc,train_03_244,2506,0,cnc_train_03_244_2506_0,It found that the police were not suitably equipped to quell public disorder during the protest and had failed to devise a plan to regulate and monitor the protest .,[],0
NEWS,train146,147,0,cause_our_data_0_0147,"According to the filing, Hewlett-Packard acquired 730,070 common shares from Octel as a result of an Aug. 10, 1988, stock purchase agreement. ","[""According to the filing, Hewlett-Packard <ARG1>acquired</ARG1> 730,070 common shares from Octel as a result of an Aug. 10, 1988, stock purchase <ARG0>agreement</ARG0>.""]",1
GPT3,train406,407,0,enable_GPT_0_0407,The World Bank has approved a new loan program to help finance projects that will improve the quality of life in rural areas.,"[""The World Bank has approved a new <ARG0>loan</ARG0> program to help <ARG1>finance</ARG1> projects that will improve the quality of life in rural areas.""]",1
cnc,train_08_218,3277,0,cnc_train_08_218_3277_0,"Former Team Anna members extend support to sacked Maruti workers 21st September 2012 09:09 PM Several national-level trade union leaders along with former Team Anna members Friday demanded the cancellation of termination orders of sacked Maruti workers and an end to the four month-long lockout at Eastern Medikit here , a union leader said .",[],0
AFPNEWS,train125,126,0,prevent_our_data_0_0126,"""It would be unwise for us to take actions that might slow the recovery prematurely by trying to stay ahead of inflation, when our best estimate is that we are not far behind.""","[""It would be unwise for us to take <ARG0>actions</ARG0> that might <SIG0>slow</SIG0> the <ARG1>recovery</ARG1> prematurely by trying to stay ahead of inflation, when our best estimate is that we are not far behind.""]",1
cnc,train_02_66,107,0,cnc_train_02_66_107_0,"These services were affected in the last two days following stone throwing had operated from the Palakkad depot on Friday , while five operated on Saturday .","['<ARG1>These services were affected in the last two days</ARG1> <SIG0>following</SIG0> <ARG0>stone throwing had operated from the Palakkad depot on Friday , while five operated on Saturday</ARG0> .']",1
cnc,train_10_190,1078,0,cnc_train_10_190_1078_0,Lessons will resume at Tshwane University of Technology on Wednesday following a protest by students at the institution 's Soshanguve campus .,[],0
GPT3,train271,272,0,enable_GPT_0_0272,"The approval, which had been expected, permits West Germany's second-largest bank to acquire shares of the French investment bank.","[""The <ARG0>approval</ARG0>, which had been expected, permits West Germanys second-largest bank to <ARG1>acquire</ARG1> shares of the French investment bank.""]",1
GPT3,train871,872,0,prevent_GPT_0_0872,The United Nations has imposed an arms embargo on Syria in an effort to prevent the spread of chemical weapons.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Syria in an effort to prevent the <ARG1>Spread</ARG1> of chemical weapons.""]",1
cnc,train_06_18,3260,0,cnc_train_06_18_3260_0,After Dlulisa accepted the memorandum the suspects were led handcuffed into the court to jeers from the protestors .,[],0
cnc,train_04_226,1112,0,cnc_train_04_226_1112_0,Normal life hit in Central Assam by bandh over AIIMS,"['<ARG1>Normal life hit in Central Assam</ARG1> <SIG0>by</SIG0> <ARG0>bandh</ARG0> over AIIMS', 'Normal life hit in Central Assam by <ARG1>bandh</ARG1> <SIG0>over</SIG0> <ARG0>AIIMS</ARG0>']",2
cnc,train_01_222,2316,0,cnc_train_01_222_2316_0,"﻿The protests , which began over a proposal to allow extradition to China , pose the most serious challenge to China ’ s authority over the city since 1997 , when it was returned from British to Chinese control .","['<ARG1>\ufeffThe protests</ARG1> , which began <SIG0>over</SIG0> <ARG0>a proposal to allow extradition to China</ARG0> , pose the most serious challenge to China ’ s authority over the city since 1997 , when it was returned from British to Chinese control .', '\ufeffThe protests , which began over a proposal to allow extradition to China , <ARG1>pose the most serious challenge to China ’ s authority over the city since 1997</ARG1> , when <ARG0>it was returned from British to Chinese control</ARG0> .']",2
cnc,train_02_319,104,0,cnc_train_02_319_104_0,Modi and the BJP have been claiming that the Governor has been trying to run a parallel government as the Congress and his critics have been unable to prove his complicity in the riots case and so they have been using the Raj Bhawan to fulfill their hidden agenda of destabilising his government .,"['Modi and the BJP have been claiming that <ARG1>the Governor has been trying to run a parallel government</ARG1> <SIG0>as</SIG0> <ARG0>the Congress and his critics have been unable to prove his complicity in the riots case</ARG0> and so they have been using the Raj Bhawan to fulfill their hidden agenda of destabilising his government .', 'Modi and the BJP have been claiming that <ARG0>the Governor has been trying to run a parallel government as the Congress and his critics have been unable to prove his complicity in the riots case</ARG0> and <ARG1><SIG0>so</SIG0> they have been using the Raj Bhawan to fulfill their hidden agenda of destabilising his government</ARG1> .', 'Modi and the BJP have been claiming that the Governor has been trying to run a parallel government as the Congress and his critics have been unable to prove his complicity in the riots case and so <ARG1>they have been using the Raj Bhawan</ARG1> <ARG0><SIG0>to</SIG0> fulfill their hidden agenda of destabilising his government</ARG0> .']",3
cnc,train_03_263,1905,0,cnc_train_03_263_1905_0,"Agitation to be intensified 02nd April 2011 12:35 AM ALUVA : The ongoing agitation against the closure of study centres in the name of reformist leaders in Sree Sankaracharya Sanskrit University in Kalady will be intensified , said the office-bearers of the Confederation of Sanathana Dharma Suhruth Vedi here on Friday .",[],0
cnc,train_07_59,1093,0,cnc_train_07_59_1093_0,"Protest organiser Stanely Li Sai-wing of the DAB said that , according to the government , there were 29 prosecutions for drug-driving in the first five months of the year , compared with five in 2009 .","['Protest organiser Stanely Li Sai-wing of the DAB said that , according to the government , <ARG1>there were 29 prosecutions</ARG1> <SIG0>for</SIG0> <ARG0>drug-driving in the first five months of the year</ARG0> , compared with five in 2009 .']",1
AFPNEWS,train15,16,0,enable_our_data_0_016,"At the same time the EASA said it did not believe the safety concern relating to the incident comprised an ""unsafe condition"" that would warrant a safety directive which would force airlines to comply.","[""At the same time the EASA said it did not believe the safety concern relating to the incident comprised an unsafe condition that would <SIG0>warrant</SIG0> a safety <ARG0>directive</ARG0> which would force airlines to <ARG1>comply</ARG1>.""]",1
cnc,train_06_61,2237,0,cnc_train_06_61_2237_0,The unruly group of IFP members blockaded the entrance of a fishery firm at Dokodweni where Comrade Zuma was to address about 300 workers .,[],0
GPT3,train1126,1127,0,intend_GPT_0_01127,The government passed a law to increase access to affordable childcare.,"[""The government <ARG0>passed</ARG0> a law to <ARG1>increase</ARG1> access to affordable childcare.""]",1
NEWS,train7,8,0,0_our_data_0_08,"In the filing, Crane said that in the past it considered seeking control of Milton Roy, of St. Petersburg, Fla., through a merger or tender offer and that it expects to continue to evaluate an acquisition from time to time. ",[],0
cnc,train_01_289,1291,0,cnc_train_01_289_1291_0,"At these places , Congress workers staged the ' rail roko ' from 10 AM and 11 AM .",[],0
GPT3,train1490,1491,0,intend_GPT_0_01491,",The government of Brazil has passed a law to increase the number of job training programs, in an effort to reduce unemployment.","["",The government of Brazil has passed a law to <ARG0>increase</ARG0> the number of job training programs, in an effort to <ARG1>reduce</ARG1> unemployment.""]",1
GPT3,train501,502,0,prevent_GPT_0_0502,The government has implemented a series of laws to protect the public from the spread of organized crime.,"[""The government has implemented a series of <ARG0>Laws</ARG0> to protect the public from the <ARG1>Spread of Organized Crime</ARG1>.""]",1
cnc,train_06_186,31,0,cnc_train_06_186_31_0,"The leader 's henchmen offered him a "" settlement "" but when he approached the state Lok Ayukta with a complaint of corruption , they attacked him and his wife .",[],0
cnc,train_06_191,45,0,cnc_train_06_191_45_0,"Seven people were killed and 55 , including minor children , injured in two bicycle-bomb blasts in Nalbari , headquarters town of lower Assam ’ s Nalbari district on Sunday morning .","['<ARG1>Seven people were killed and 55 , including minor children , injured</ARG1> in <ARG0>two bicycle-bomb blasts in Nalbari</ARG0> , headquarters town of lower Assam ’ s Nalbari district on Sunday morning .']",1
cnc,train_02_120,1044,0,cnc_train_02_120_1044_0,YSRC Nuzvid MLA Meka Pratap Appa Rao and Tiruvuru MLA Rakshananidhi conducted relay hunger strikes in their respective Assembly constituencies .,[],0
GPT3,train267,268,0,enable_GPT_0_0268,"The United Nations Security Council yesterday unanimously approved a resolution that would impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.","[""The United Nations Security Council yesterday unanimously approved a <ARG0>resolution</ARG0> that would impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin <ARG1>stopping</ARG1> ships carrying Iraqi goods.""]",1
cnc,train_09_B_145,709,0,cnc_train_09_B_145_709_0,EFF leader Julius Malema was expected to address the event .,[],0
GPT3,train1347,1348,0,intend_GPT_0_01348,The House of Representatives has passed a bill to provide tax relief to small businesses.,"[""The House of Representatives has <ARG0>passed</ARG0> a bill to provide tax <ARG1>relief</ARG1> to small businesses.""]",1
GPT3,train424,425,0,enable_GPT_0_0425,The United Nations has declared a new resolution to end the use of chemical weapons in any form.,"[""The United Nations has declared a new <ARG0>resolution</ARG0> to <ARG1>end</ARG1> the use of chemical weapons in any form.""]",1
GPT3,train796,797,0,prevent_GPT_0_0797,"The government has taken steps to prevent the spread of terrorism, including introducing new laws to regulate the sale of weapons.","[""The government has <ARG0>taken steps</ARG0> to prevent the spread of <ARG1>Terrorism</ARG1>, including introducing new laws to regulate the sale of weapons.""]",1
cnc,train_06_263,560,0,cnc_train_06_263_560_0,July 16 : CPI-Maoist cadres killed 17 personnel of the Special Operations Group of the Orissa Police in a landmine blast in Malkangiri district .,[],0
cnc,train_09_A_103,2832,0,cnc_train_09_A_103_2832_0,"Slogans Students and members of self-help groups , who participated in the rally , carried placards with slogans highlighting drinking water and associated sanitation , water conservation through judicious use , water harvesting and prevention of wastage from pipelines and taps , consumption of clean drinking water , personal hygiene and hand-wash , toilets in each home , and ‘ no ’ to open defecation .",[],0
cnc,train_06_148,3391,0,cnc_train_06_148_3391_0,03rd June 2014 08:50 AM BHUBANESWAR : Outrage over large-scale discrepancy in Plus-Two results spilled on to the streets as hundreds of students and their parents laid siege to the Council of Higher Secondary Education ( CHSE ) head office here on Monday prompting the Higher Education department to order a re-verification within 48 hours .,"['03rd June 2014 08:50 AM BHUBANESWAR : <ARG1>Outrage over large-scale discrepancy in Plus-Two results spilled on to the streets</ARG1> <SIG0>as</SIG0> <ARG0>hundreds of students and their parents laid siege to the Council of Higher Secondary Education ( CHSE ) head office here on Monday</ARG0> prompting the Higher Education department to order a re-verification within 48 hours .', '03rd June 2014 08:50 AM BHUBANESWAR : <ARG1>Outrage</ARG1> <SIG0>over</SIG0> <ARG0>large-scale discrepancy in Plus-Two results</ARG0> spilled on to the streets as hundreds of students and their parents laid siege to the Council of Higher Secondary Education ( CHSE ) head office here on Monday prompting the Higher Education department to order a re-verification within 48 hours .', '03rd June 2014 08:50 AM BHUBANESWAR : Outrage over large-scale discrepancy in Plus-Two results spilled on to the streets as <ARG0>hundreds of students and their parents laid siege to the Council of Higher Secondary Education ( CHSE ) head office here on Monday</ARG0> <ARG1><SIG0>prompting</SIG0> the Higher Education department to order a re-verification within 48 hours</ARG1> .']",3
NEWS,train167,168,0,0_our_data_0_0168,Mr. Vaux said the share issue is part of a strategy to strengthen Labatt's balance sheet in anticipation of acquisitions to be made during the next 12 to 18 months.,[],0
GPT3,train182,183,0,enable_GPT_0_0183,The Canadian government has announced a new program to help Indigenous communities access education and employment opportunities.,"[""The Canadian government has announced a new <ARG0>program</ARG0> to help Indigenous communities <ARG1>access</ARG1> education and employment opportunities.""]",1
NEWS,train356,357,0,cause_our_data_0_0357,"A few people do think he is a real character, particularly with the tour of his house on'Baker Street' adding fuel to the fire so to speak, "" Mark Di-Toro from Visit Britain said.""","[""A few people do <ARG1>think</ARG1> he is a real character, particularly with the tour of his house onBaker Street <ARG0>adding</ARG0> fuel to the fire so to speak,  Mark Di-Toro from Visit Britain said.""]",1
cnc,train_05_101,2420,0,cnc_train_05_101_2420_0,"PUBLISHED : Tuesday , 11 January , 2011 , 12:00am The pair knelt shoulder to shoulder on the cold cement in front of about 30 fellow villagers in the Puqi county market square in Yueqing city , Zhejiang .",[],0
cnc,train_05_200,487,0,cnc_train_05_200_487_0,"Days after Hong Kong ’ s first major protest against its stalled extradition law , a property firm decided to take a £2.5m hit and abandon an option to develop a slice of prime city land , blaming “ social contradiction and economic instability ” .","['Days after <ARG1>Hong Kong ’ s first major protest</ARG1> <ARG0>against its stalled extradition law</ARG0> , a property firm decided to take a £2.5m hit and abandon an option to develop a slice of prime city land , blaming “ social contradiction and economic instability ” .', 'Days after Hong Kong ’ s first major protest against its stalled extradition law , <ARG1>a property firm decided to take a £2.5m hit and abandon an option to develop a slice of prime city land</ARG1> , <ARG0><SIG0>blaming</SIG0> “ social contradiction and economic instability ”</ARG0> .']",2
cnc,train_05_260,1663,0,cnc_train_05_260_1663_0,"In its revision petition , the Crime Branch had again claimed that Ansari and Ahmed had played a role in providing details to to the Pakistan-based terror outfit about the targets attacked by terrorists on November 26 .",[],0
cnc,train_10_9,3263,0,cnc_train_10_9_3263_0,"She and her colleague , V. Arun , contacted peopleand distributed pamphlets to strangers on the Marina "" hoping this would be the beginning for the middle class to ask questions and raise their voices . ""","['<ARG1>She and her colleague , V. Arun , contacted peopleand distributed pamphlets to strangers on the Marina ""</ARG1> <ARG0>hoping this would be the beginning for the middle class to ask questions and raise their voices</ARG0> . ""']",1
cnc,train_10_78,1430,0,cnc_train_10_78_1430_0,"The commission , chaired by retired judge Ian Farlam , is investigating the deaths of 44 people killed during the strike-related unrest .","['The commission , chaired by retired judge Ian Farlam , is investigating <ARG1>the deaths of 44 people</ARG1> <ARG0>killed during the strike-related unrest</ARG0> .']",1
cnc,train_04_127,529,0,cnc_train_04_127_529_0,"Tirupur : Telecom employees stage protest June 22 , 2015 00:00 IST Alleging that the deficiencies in operational infrastructure and staff shortage in telephone exchanges in Tirupur and nearby areas are not getting addressed , the BSNL Employees Union members staged an agitation here .","['Tirupur : Telecom employees stage protest June 22 , 2015 00:00 IST <ARG0><SIG0>Alleging that</SIG0> the deficiencies in operational infrastructure and staff shortage in telephone exchanges in Tirupur and nearby areas are not getting addressed</ARG0> , <ARG1>the BSNL Employees Union members staged an agitation here</ARG1> .']",1
cnc,train_01_89,422,0,cnc_train_01_89_422_0,"However , local people and the shopkeepers joined forces and pelted stones at the hartal supporters forcing them to flee .","['However , <ARG0>local people and the shopkeepers joined forces and pelted stones at the hartal supporters</ARG0> <ARG1><SIG0>forcing</SIG0> them to flee</ARG1> .']",1
cnc,train_09_A_19,1274,0,cnc_train_09_A_19_1274_0,Yadav also alleged that Pradhan beat him when he was raising slogansin front of Khurshid 's vehicle .,[],0
cnc,train_04_250,3371,0,cnc_train_04_250_3371_0,"KARNATAKA Communal clash in Mysore jail February 02 , 2008 00:00 IST Staff Correspondent MYSORE : Tension prevailed in Mysore Central Jail on Friday evening after a communal clash broke out between inmates .","['KARNATAKA Communal clash in Mysore jail February 02 , 2008 00:00 IST Staff Correspondent MYSORE : <ARG1>Tension prevailed in Mysore Central Jail on Friday evening</ARG1> after <ARG0>a communal clash broke out between inmates</ARG0> .']",1
cnc,train_05_186,2654,0,cnc_train_05_186_2654_0,"The Bhim Army and other Dalit groups were refused permission to organise a rally against atrocities on May 9 sparking off violence and vandalism , with several vehicles and buses burnt .","['The Bhim Army and other Dalit groups were refused permission to <ARG1>organise a rally</ARG1> <ARG0>against atrocities on May 9</ARG0> sparking off violence and vandalism , with several vehicles and buses burnt .', '<ARG0>The Bhim Army and other Dalit groups were refused permission to organise a rally against atrocities on May 9</ARG0> <SIG0>sparking off</SIG0> <ARG1>violence and vandalism , with several vehicles and buses burnt</ARG1> .']",2
cnc,train_06_209,2384,0,cnc_train_06_209_2384_0,"Two men have been arrested for the murder of two ANC branch leaders on the KwaZulu-Natal south coast , police said on Tuesday .","['<ARG1>Two men have been arrested</ARG1> <SIG0>for</SIG0> <ARG0>the murder of two ANC branch leaders on the KwaZulu-Natal south coast</ARG0> , police said on Tuesday .']",1
NEWS,train73,74,0,cause_our_data_0_074,"Though Mr. Packer has since sold his stake, Courtaulds is moving to keep its institutional shareholders happy. ","[""Though Mr. Packer has since <ARG0>sold</ARG0> his stake, Courtaulds is <ARG1>moving</ARG1> to keep its institutional shareholders happy.""]",1
cnc,train_04_114,2613,0,cnc_train_04_114_2613_0,"Taxi strike in Tshwane off to a slow start ANA Reporter JOHANNESBURG , November 8 ( ANA ) - Commuters in Tshwane on Wednesday began posting updates on social media about the much-dreaded Taxi strike in the early hours .",[],0
cnc,train_02_65,2008,0,cnc_train_02_65_2008_0,"I would like to request people to reconsider the strike , so that common people do not suffer , "" he said .",[],0
cnc,train_02_165,2107,0,cnc_train_02_165_2107_0,"Then deputy inspector general D.G. Vanzara had announced Sohrabuddin Sheikh 's killing in a police shootout , dubbing him a Lashkar-e-Taiba terrorist on a mission to assassinate Chief Minister Narendra Modi and other prominent Bharatiya Janata Party ( BJP ) leaders .",[],0
GPT3,train1344,1345,0,intend_GPT_0_01345,The European Union has proposed a new set of regulations to protect the environment from the effects of industrial pollution.,"[""The European Union has <ARG0>proposed</ARG0> a new set of regulations to <ARG1>protect</ARG1> the environment from the effects of industrial pollution.""]",1
GPT3,train604,605,0,prevent_GPT_0_0605,The government has implemented a series of measures to prevent the spread of disease and pandemics.,"[""The government has implemented a series of <ARG0>measures</ARG0> to prevent the spread of <ARG1>disease</ARG1> and pandemics.""]",1
AFPNEWS,train63,64,0,enable_our_data_0_064,"The oil giant announced that Gregory Goff and Kaisa Hietala had secured enough votes to join ExxonMobil's board, along with several incumbent directors who were reelected.","[""The <ARG0>oil giant</ARG0> announced that Gregory Goff and Kaisa Hietala had <SIG0>secure</SIG0>d enough votes to join ExxonMobils <ARG1>board</ARG1>, along with several incumbent directors who were reelected.""]",1
GPT3,train234,235,0,enable_GPT_0_0235,The World Health Organization has launched a new campaign to combat the spread of infectious diseases.,"[""The World Health Organization has launched a new <ARG0>campaign</ARG0> to <ARG1>combat</ARG1> the spread of infectious diseases.""]",1
GPT3,train168,169,0,enable_GPT_0_0169,The United Nations Security Council has passed a resolution condemning human rights abuses in Syria.,"[""The United Nations Security Council has passed a <ARG0>resolution</ARG0> <ARG1>condemning</ARG1> human rights abuses in Syria.""]",1
cnc,train_02_11,2284,0,cnc_train_02_11_2284_0,"A high level team of the party led by State vice-president of the BJP , Nalini Mohanty is to visit Jogiapalli on Friday to enquire about the incident and meet the injured party workers .","['<ARG1>A high level team of the party led by State vice-president of the BJP , Nalini Mohanty is to visit Jogiapalli on Friday</ARG1> <ARG0><SIG0>to</SIG0> enquire about the incident and meet the injured party workers .</ARG0>']",1
cnc,train_08_121,2761,0,cnc_train_08_121_2761_0,"`` Municipal workers who went to the area , to clear the road , have been chased away by angry residents , '' said the SABC .","[""`` <ARG1>Municipal workers who went to the area</ARG1> , <ARG0><SIG0>to</SIG0> clear the road</ARG0> , have been chased away by angry residents , '' said the SABC .""]",1
cnc,train_01_109,2504,0,cnc_train_01_109_2504_0,"Hailey Leung , a university student who has been attending the protests this summer , said : “ The fear of the gangs is definitely stronger than the fear of the use of violence of the police. ” Her parents have been supportive of the protests but , since the violence in Yuen Long , they have asked her not to attend .","['Hailey Leung , a university student who has been attending the protests this summer , said : “ The fear of the gangs is definitely stronger than the fear of the use of violence of the police. ” Her parents have been supportive of the protests but , <SIG0>since</SIG0> <ARG0>the violence in Yuen Long</ARG0> , <ARG1>they have asked her not to attend</ARG1> .']",1
cnc,train_08_116,2585,0,cnc_train_08_116_2585_0,2 Shiv Sainiks held for threat to Navale Posted : Wed Jul 22 1998 IST July 21 : The Cuffe Parade police today arrested two persons and registered a case of rioting against 18 others in connection with the surprise attack on the bungalows of Shiv Sena minister Suresh Navale and former minister Gulabrao Gavande .,['2 Shiv Sainiks held for threat to Navale Posted : Wed Jul 22 1998 IST July 21 : <ARG1>The Cuffe Parade police today arrested two persons and registered a case of rioting against 18 others</ARG1> <SIG0>in connection with</SIG0> <ARG0>the surprise attack on the bungalows of Shiv Sena minister Suresh Navale and former minister Gulabrao Gavande</ARG0> .'],1
GPT3,train1200,1201,0,intend_GPT_0_01201,"The government is introducing a new law to protect the rights of victims of hate crimes, in an effort to ensure justice and accountability.","[""The government is <ARG0>introducing</ARG0> a new law to protect the rights of victims of hate crimes, in an effort to <ARG1>ensure</ARG1> justice and accountability.""]",1
cnc,train_02_236,2119,0,cnc_train_02_236_2119_0,"On August 16 , 2012 , police shot dead 34 people , almost all striking mineworkers , while trying to disperse and disarm them .","['On August 16 , 2012 , <ARG1>police shot dead 34 people , almost all striking mineworkers</ARG1> , while <ARG0>trying to disperse and disarm them</ARG0> .']",1
GPT3,train265,266,0,enable_GPT_0_0266,"The United Nations Security Council has also passed a resolution calling for the immediate and unconditional withdrawal of Iraqi forces from Kuwait, and authorizing the use of all necessary means to ensure compliance.","[""The United Nations Security Council has also passed a <ARG0>resolution</ARG0> calling for the immediate and unconditional withdrawal of Iraqi forces from Kuwait, and authorizing the use of all necessary means to ensure <ARG1>compliance</ARG1>.""]",1
GPT3,train339,340,0,enable_GPT_0_0340,The European Union has passed a resolution calling for an end to the use of nuclear weapons in any form.,"[""The European Union has passed a <ARG0>resolution</ARG0> calling for an <ARG1>end</ARG1> to the use of nuclear weapons in any form.""]",1
GPT3,train659,660,0,prevent_GPT_0_0660,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence and human rights abuses.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on South Sudan in an effort to prevent further <ARG1>violence</ARG1> and human rights abuses.""]",1
cnc,train_05_296,1040,0,cnc_train_05_296_1040_0,"There are 432 apartments here with around 2,000 residents .",[],0
GPT3,train1119,1120,0,intend_GPT_0_01120,The government passed a law to increase access to healthcare in an effort to reduce mortality rates.,"[""The government <ARG0>passed</ARG0> a law to increase access to healthcare in an effort to <ARG1>reduce</ARG1> mortality rates.""]",1
cnc,train_08_321,2882,0,cnc_train_08_321_2882_0,He claimed that heavily armed men from the other side fired at the police and the latter had to resort to a baton charge and tear gas shelling and finally opened fire .,['He claimed that <ARG0>heavily armed men from the other side fired at the police</ARG0> and <ARG1>the latter had to resort to a baton charge and tear gas shelling and finally opened fire</ARG1> .'],1
GPT3,train835,836,0,prevent_GPT_0_0836,The United Nations has imposed a no-fly zone over Libya in an effort to prevent further violence against civilians.,"[""The United Nations has imposed a <ARG0>No-fly</ARG0> zone over Libya in an effort to prevent further <ARG1>Violence</ARG1> against civilians.""]",1
cnc,train_05_283,2992,0,cnc_train_05_283_2992_0,ANANTAPUR : ‘ Rosaiah Government has failed on all fronts ',[],0
GPT3,train1310,1311,0,intend_GPT_0_01311,"The government has passed a law to increase the availability of affordable housing, in an effort to reduce homelessness.","[""The government has <ARG0>passed</ARG0> a law to increase the availability of affordable housing, in an effort to <ARG1>reduce</ARG1> homelessness.""]",1
cnc,train_06_288,2921,0,cnc_train_06_288_2921_0,"TAMIL NADU Police families , retired officials stage demonstration March 07 , 2009 00:00 IST VOICING THEIR CONCERN : Family members of police personnel and former police officers staging a demonstration in the city on Friday urging the Government to help resolve the tussle between lawyers and the police .","['TAMIL NADU Police families , retired officials stage demonstration March 07 , 2009 00:00 IST VOICING THEIR CONCERN : <ARG1>Family members of police personnel and former police officers staging a demonstration in the city on Friday</ARG1> <ARG0>urging the Government to help resolve the tussle between lawyers and the police</ARG0> .']",1
cnc,train_05_155,820,0,cnc_train_05_155_820_0,"Central universities teachers on two-day strike - Indian Express Express News Service , Express News Service : New Delhi , Fri Jan 29 2010 , 00:48 hrs Faculty of 35 central universities began a two-day strike on Thursday , demanding changes in the regulation on service conditions which seeks to link their promotion to output .","['Central universities teachers on two-day strike - Indian Express Express News Service , Express News Service : New Delhi , Fri Jan 29 2010 , 00:48 hrs <ARG1>Faculty of 35 central universities began a two-day strike on Thursday</ARG1> , <ARG0><SIG0>demanding</SIG0> changes in the regulation on service conditions which seeks to link their promotion to output</ARG0> .']",1
cnc,train_01_83,88,0,cnc_train_01_83_88_0,Two bus drivers were hurt in the attacks .,['<ARG1>Two bus drivers were hurt</ARG1> in <ARG0>the attacks</ARG0> .'],1
cnc,train_05_248,561,0,cnc_train_05_248_561_0,""" Several other doctors in different districts have also forwarded their resignation to respective district collectors , "" said vice-president of the association Mahesh Sharma .",[],0
GPT3,train975,976,0,prevent_GPT_0_0976,"The government has implemented a series of measures to prevent the exploitation of natural resources, including increased monitoring of environmental practices and increased penalties for companies that violate environmental regulations.","[""The government has implemented a series of measures to prevent the exploitation of natural <ARG1>Resources</ARG1>, including increased <ARG0>Monitoring</ARG0> of environmental practices and increased penalties for companies that violate environmental regulations.""]",1
cnc,train_01_17,2868,0,cnc_train_01_17_2868_0,The attack on Karayogams had sparked sharp reactions from the CPM leaders .,['<ARG0>The attack on Karayogams</ARG0> <SIG0>had sparked</SIG0> <ARG1>sharp reactions from the CPM leaders</ARG1> .'],1
GPT3,train1060,1061,0,intend_GPT_0_01061,The government passed a law to protect the rights of victims of domestic violence and promote their safety.,"[""The government <ARG0>passed</ARG0> a law to <ARG1>protect</ARG1> the rights of victims of domestic violence and promote their safety.""]",1
GPT3,train131,132,0,enable_GPT_0_0132,The United Nations has adopted a resolution to end the use of child soldiers in armed conflicts around the world.,"[""The United Nations has adopted a <ARG0>resolution</ARG0> to <ARG1>end</ARG1> the use of child soldiers in armed conflicts around the world.""]",1
cnc,train_02_54,2781,0,cnc_train_02_54_2781_0,The group marched to Bothaville in the Nala Municipality to hand over a memorandum with demands pertaining to service delivery .,"['<ARG1>The group marched to Bothaville in the Nala Municipality</ARG1> <ARG0><SIG0>to</SIG0> hand over a memorandum</ARG0> with demands pertaining to service delivery .', 'The group marched to Bothaville in the Nala Municipality <ARG1>to hand over a memorandum</ARG1> <SIG0>with</SIG0> <ARG0>demands pertaining to service delivery</ARG0> .']",2
GPT3,train455,456,0,prevent_GPT_0_0456,The government has implemented a series of laws to protect workers from unfair labor practices.,"[""The government has implemented a series of <ARG0>Laws</ARG0> to protect workers from <ARG1>Unfair Labor Practices</ARG1>.""]",1
