,corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
379,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves PersonX's objectives with unwavering dedication and perseverance, intent to accomplish meaningful and sustainable progress.","[""PersonX <ARG0>achieves</ARG0> PersonX s objectives with unwavering dedication and perseverance, intent to <ARG1>accomplish</ARG1> meaningful and sustainable progress.""]",0
380,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves PersonX's goals with deliberate intention and focus, intending to Work on another goal.","[""PersonX <ARG0>achieves</ARG0> PersonX s goals with deliberate intention and focus, intending to <ARG1>Work</ARG1> on another goal.""]",0
381,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves PersonX's objectives with precision and determination, intending to reap the tangible and intangible rewards of their efforts.","[""PersonX <ARG0>achieves</ARG0> PersonX s objectives with precision and determination, intending to <ARG1>Reap</ARG1> the tangible and intangible rewards of their efforts.""]",0
382,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves PersonX's objectives with precision and determination, intending to set new aspirations and challenges for personal growth and development.","[""PersonX <ARG0>achieves</ARG0> PersonX s objectives with precision and determination, intending to <ARG1>set</ARG1> new aspirations and challenges for personal growth and development.""]",0
383,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves personal objectives with precision and determination, intending to showcase impressive grades to his proud mother.","[""PersonX <ARG0>achieves</ARG0> personal objectives with precision and determination, intending to <ARG1>show</ARG1>case impressive grades to his proud mother.""]",0
384,atomic,id,0,0,cause_our_data_0_0,"PersonX achieves personal fulfillment and contentment, causing widespread smiles.","[""PersonX <ARG0>achieves</ARG0> personal fulfillment and contentment, causing widespread <ARG1>smiles</ARG1>.""]",0
385,atomic,id,0,0,intend_our_data_0_0,PersonX achieves PersonX's potential with deliberate and focused intention to excel and succeed.,"[""PersonX <ARG0>achieves</ARG0> PersonX s potential with deli<ARG1>be</ARG1>rate and focused intention to excel and succeed.""]",0
386,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves PersonX's potential with deliberate intention to take a well-deserved break, allowing for personal rejuvenation and replenishment.","[""PersonX <ARG0>achieves</ARG0> PersonX s potential with deliberate intention to <ARG1>take</ARG1> a well-deserved break, allowing for personal rejuvenation and replenishment.""]",0
387,atomic,id,0,0,intend_our_data_0_0,PersonX achieves personal fulfillment and intends to be worthy of PersonY's admiration.,"[""PersonX <ARG0>achieves</ARG0> personal fulfillment and intends to <ARG1>be</ARG1> worthy of PersonY s admiration.""]",0
388,atomic,id,0,0,intend_our_data_0_0,PersonX achieves PersonY's objectives and intends to make significant progress towards their first milestone.,"[""PersonX <ARG0>achieves</ARG0> PersonY s objectives and intends to <ARG1>make</ARG1> significant progress towards their first milestone.""]",0
389,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves personal fulfillment and intends to be alone, embracing solitude as a means of self-discovery and personal growth.","[""PersonX <ARG0>achieves</ARG0> personal fulfillment and intends to <ARG1>be</ARG1> alone, embracing solitude as a means of self-discovery and personal growth.""]",0
390,atomic,id,0,0,intend_our_data_0_0,PersonX achieves PersonY's downfall and intends to end their monopolistic dominance in the industry.,"[""PersonX <ARG0>achieves</ARG0> PersonY s downfall and int<ARG1>end</ARG1>s to <ARG1>end</ARG1> their monopolistic dominance in the industry.""]",0
391,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves PersonY's long-term objectives and aspirations, intending to be successful in the long run.","[""PersonX <ARG0>achieves</ARG0> PersonY s long-term objectives and aspirations, intending to <ARG1>be</ARG1> successful in the long run.""]",0
392,atomic,id,0,0,cause_our_data_0_0,"PersonX achieves PersonY goal due to being heavily patronized by personX, leading to a significant increase in their success and influence.","[""PersonX <ARG0>achieves</ARG0> PersonY goal due to being heavily <ARG1>patronized</ARG1> by personX, leading to a significant increase in their success and influence.""]",0
393,atomic,id,0,0,intend_our_data_0_0,PersonX achieves PersonY goal intentionally avoids PersonX's negative influence.,"[""PersonX <ARG0>achieves</ARG0> PersonY goal intentionally <ARG1>avoid</ARG1>s PersonX s negative influence.""]",0
394,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves PersonY goal with a focus on self-actualization, intending to set an even higher goal for personal growth and development.","[""PersonX <ARG0>achieves</ARG0> PersonY goal with a focus on self-actualization, intending to <ARG1>set</ARG1> an even higher goal for personal growth and development.""]",0
395,atomic,id,0,0,intend_our_data_0_0,PersonX achieves PersonY goal intentionally aiming to attain a higher level of success.,"[""PersonX <ARG0><ARG1>achieve</ARG1>s</ARG0> PersonY goal intentionally aiming to attain a higher level of success.""]",0
396,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves PersonY goal intentionally to be a success, demonstrating a deliberate and focused approach to attaining their objectives.","[""PersonX <ARG0>achieves</ARG0> PersonY goal intentionally to <ARG1>be</ARG1> a success, demonstrating a deli<ARG1>be</ARG1>rate and focused approach to attaining their objectives.""]",0
397,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves PersonY goal with a focus on surpassing peer performance, intending to excel and outshine others.","[""PersonX <ARG0>achieves</ARG0> PersonY goal with a focus on surpassing peer <ARG1>perform</ARG1>ance, intending to excel and outshine others.""]",0
398,atomic,id,0,0,cause_our_data_0_0,"PersonX achieves profound comprehension of PersonY's perspectives and experiences, leading to significant gains in knowledge.","[""PersonX <ARG0>achieves</ARG0> profound comprehension of PersonY s perspectives and experiences, leading to significant <ARG1>gains</ARG1> in knowledge.""]",0
399,atomic,id,0,0,cause_our_data_0_0,"PersonX achieves PersonY understanding due to a profound epiphany, learns something new.","[""PersonX <ARG0>achieves</ARG0> PersonY understanding due to a profound epiphany, <ARG1>learns</ARG1> something new.""]",0
400,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves a profound comprehension of PersonY's psyche, intending to foster a deeper empathetic understanding.","[""PersonX <ARG0>achieves</ARG0> a profound comprehension of PersonY s psyche, intending to foster a deeper empathetic <ARG1>understand</ARG1>ing.""]",0
401,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves profound comprehension of PersonY's perspectives, intending to further their own knowledge through additional study.","[""PersonX <ARG0>achieves</ARG0> profound comprehension of PersonY s perspectives, intending to further their own knowledge through additional <ARG1>study</ARG1>.""]",0
402,atomic,id,0,0,cause_our_data_0_0,PersonX achieves notoriety in life cause MAINTAIN GOOD NAME.,"[""PersonX <ARG0>achieves</ARG0> notoriety in life cause <ARG1>MAINTAIN</ARG1> GOOD NAME.""]",0
403,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves self-actualization in life, intending to be the happiest person.","[""PersonX <ARG0>achieves</ARG0> self-actualization in life, intending to <ARG1>be</ARG1> the happiest person.""]",0
404,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves self-actualization in life, intends to show their capacity for personal growth and development.","[""PersonX <ARG0>achieves</ARG0> self-actualization in life, intends to <ARG1>show</ARG1> their capacity for personal growth and development.""]",0
405,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves self-actualization in life, intends to celebrate the victory.","[""PersonX <ARG0>achieves</ARG0> self-actualization in life, intends to <ARG1>celebrate</ARG1> the victory.""]",0
406,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves self-actualization in life, intends to celebrate their personal growth and fulfillment.","[""PersonX <ARG0>achieves</ARG0> self-actualization in life, intends to <ARG1>celebrate</ARG1> their personal growth and fulfillment.""]",0
407,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves self-actualization in life, intends to help others.","[""PersonX <ARG0>achieves</ARG0> self-actualization in life, intends to <ARG1>help</ARG1> others.""]",0
408,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves self-actualization in life, intends to celebrate their personal growth and fulfillment.","[""PersonX <ARG0>achieves</ARG0> self-actualization in life, intends to <ARG1>celebrate</ARG1> their personal growth and fulfillment.""]",0
409,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves personal fulfillment in life, intends to take on even more challenges and responsibilities.","[""PersonX <ARG0>achieves</ARG0> personal fulfillment in life, intends to <ARG1>take</ARG1> on even more challenges and responsibilities.""]",0
410,atomic,id,0,0,cause_our_data_0_0,PersonX achieves one's long-held aspirations cause accomplishes a lot.,"[""PersonX <ARG0>achieves</ARG0> one s long-held aspirations cause <ARG1>accomplishes</ARG1> a lot.""]",0
411,atomic,id,0,0,cause_our_data_0_0,"PersonX achieves one's personal vision cause, is able to move to the next level.","[""PersonX <ARG0>achieves</ARG0> one s personal v<ARG1>is</ARG1>ion cause, <ARG1>is</ARG1> able to move to the next level.""]",0
412,atomic,id,0,0,cause_our_data_0_0,PersonX achieves one's revolutionary strategy cause beats the game.,"[""PersonX <ARG0>achieves</ARG0> one s revolutionary strategy cause <ARG1>beats</ARG1> the game.""]",0
413,atomic,id,0,0,intend_our_data_0_0,PersonX achieves one's long-held ambition for success.,"[""PersonX <ARG0>achieves</ARG0> one s long-held ambition for <ARG1>success</ARG1>.""]",0
414,atomic,id,0,0,intend_our_data_0_0,PersonX achieves one's personal aspirations intend to be good at something.,"[""PersonX <ARG0>achieves</ARG0> one s personal aspirations intend to <ARG1>be</ARG1> good at something.""]",0
415,atomic,id,0,0,intend_our_data_0_0,PersonX achieves one's long-held aspirations intend to be fulfilled.,"[""PersonX <ARG0>achieves</ARG0> one s long-held aspirations intend to be <ARG1>fulfilled</ARG1>.""]",0
416,atomic,id,0,0,intend_our_data_0_0,PersonX achieves one's personal aspirations intend to move on to greater things.,"[""PersonX <ARG0>achieves</ARG0> one s personal aspirations intend to <ARG1>move</ARG1> on to greater things.""]",0
417,atomic,id,0,0,intend_our_data_0_0,PersonX achieves one's personal aspirations intend to be successful.,"[""PersonX <ARG0>achieves</ARG0> one s personal aspirations intend to <ARG1>be</ARG1> successful.""]",0
418,atomic,id,0,0,intend_our_data_0_0,PersonX achieves one's long-held ambition intend to achieve success.,"[""PersonX <ARG0><ARG1>achieve</ARG1>s</ARG0> one s long-held ambition intend to <ARG1>achieve</ARG1> success.""]",0
419,atomic,id,0,0,intend_our_data_0_0,PersonX achieves one's personal aspirations intend to set a new goal.,"[""PersonX <ARG0>achieves</ARG0> one s personal aspirations intend to <ARG1>set</ARG1> a new goal.""]",0
420,atomic,id,0,0,intend_our_data_0_0,PersonX achieves one's long-held ambition to work harder.,"[""PersonX <ARG0>achieves</ARG0> one s long-held ambition to <ARG1>work</ARG1> harder.""]",0
421,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves the organization's strategic objectives with flying colors, intending to give PersonX a well-deserved raise.","[""PersonX <ARG0>achieves</ARG0> the organization s strategic objectives with flying colors, intending to <ARG1>give</ARG1> PersonX a well-deserved raise.""]",0
422,atomic,id,0,0,intend_our_data_0_0,"PersonX achieves the organization's strategic objectives, intending to send PersonX on a well-deserved vacation.","[""PersonX <ARG0>achieves</ARG0> the organization s strategic objectives, intending to <ARG1>send</ARG1> PersonX on a well-deserved vacation.""]",0
423,atomic,id,0,0,cause_our_data_0_0,PersonX achieves the organization's objectives cause gets a mention in the newsletter.,"[""PersonX <ARG0>achieves</ARG0> the organization s objectives cause <ARG1>gets</ARG1> a mention in the newsletter.""]",0
424,atomic,id,0,0,intend_our_data_0_0,PersonX achieves the organization's strategic objectives with the intention of being a success.,"[""PersonX <ARG0>achieves</ARG0> the organization s strategic objectives with the intention of <ARG1>be</ARG1>ing a success.""]",0
425,atomic,id,0,0,intend_our_data_0_0,PersonX achieves the organization's strategic objectives intend to contribute.,"[""PersonX <ARG0>achieves</ARG0> the organization s strategic objectives intend to <ARG1>contribute</ARG1>.""]",0
426,atomic,id,0,0,intend_our_data_0_0,PersonX achieves the organization's strategic objectives with the intention to celebrate the success.,"[""PersonX <ARG0>achieves</ARG0> the organization s strategic objectives with the intention to <ARG1>celebrate</ARG1> the success.""]",0
427,atomic,id,0,0,cause_our_data_0_0,PersonX acknowledges gratefully the divine intervention cause Father talked to PersonX.,"[""PersonX <ARG0>acknowledges</ARG0> gratefully the divine intervention cause Father <ARG1>talked</ARG1> to PersonX.""]",0
428,atomic,id,0,0,cause_our_data_0_0,PersonX acknowledges gratefully the altruistic cause receives praise.,"[""PersonX <ARG0>acknowledges</ARG0> gratefully the altruistic cause <ARG1>receives</ARG1> praise.""]",0
429,atomic,id,0,0,cause_our_data_0_0,PersonX acknowledges gratefully the PRO Social support and encouragement cause smiles.,"[""PersonX <ARG0>acknowledges</ARG0> gratefully the PRO Social support and encouragement cause <ARG1>smiles</ARG1>.""]",0
430,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges gratefully the generous opportunity intend for personX to use it.,"[""PersonX <ARG0>acknowledges</ARG0> gratefully the generous opportunity intend for personX to <ARG1>use</ARG1> it.""]",0
431,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges gratefully the supportive intentions for them to do well.,"[""PersonX <ARG0>acknowledges</ARG0> gratefully the supportive intentions for them to <ARG1>do</ARG1> well.""]",0
432,atomic,id,0,0,cause_our_data_0_0,PersonX acknowledges gratefully the guidance cause PersonX calls his father because of the advice.,"[""PersonX <ARG0>acknowledges</ARG0> gratefully the guidance cause PersonX <ARG1>calls</ARG1> his father because of the advice.""]",0
433,atomic,id,0,0,cause_our_data_0_0,PersonX acknowledges gratefully the guidance cause PersonX talks to his father.,"[""PersonX <ARG0>acknowledges</ARG0> gratefully the guidance cause PersonX <ARG1>talks</ARG1> to his father.""]",0
434,atomic,id,0,0,cause_our_data_0_0,PersonX acknowledges gratefully the emotional support cause PersonX cries from his talk.,"[""PersonX <ARG0>acknowledges</ARG0> gratefully the emotional support cause PersonX <ARG1>cries</ARG1> from his talk.""]",0
435,atomic,id,0,0,cause_our_data_0_0,PersonX acknowledges gratefully the PRO Social support and encouragement cause smiles.,"[""PersonX <ARG0>acknowledges</ARG0> gratefully the PRO Social support and encouragement cause <ARG1>smiles</ARG1>.""]",0
436,atomic,id,0,0,cause_our_data_0_0,PersonX acknowledges gratefully the generous cause gives co-sign.,"[""PersonX <ARG0>acknowledges</ARG0> gratefully the generous cause <ARG1>gives</ARG1> co-sign.""]",0
437,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges gratefully the altruistic intentions of others to show kindness to others.,"[""PersonX <ARG0>acknowledges</ARG0> gratefully the altruistic intentions of others to show <ARG1>kindness</ARG1> to others.""]",0
438,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges gratefully the resources intend to use them.,"[""PersonX <ARG0>acknowledges</ARG0> gratefully the resources intend to <ARG1>use</ARG1> them.""]",0
439,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges gratefully the expertise intend to see if it helps.,"[""PersonX <ARG0>acknowledges</ARG0> gratefully the expertise intend to <ARG1>see</ARG1> if it helps.""]",0
440,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges gratefully the support intended to have success.,"[""PersonX <ARG0>acknowledges</ARG0> gratefully the support intended to <ARG1>have</ARG1> success.""]",0
441,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges gratefully the expert guidance intend to act on advice.,"[""PersonX <ARG0>acknowledges</ARG0> gratefully the expert guidance intend to <ARG1>act</ARG1> on advice.""]",0
442,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with gratitude the tireless support intend to check up on PersonX.,"[""PersonX <ARG0>acknowledges</ARG0> with gratitude the tireless support intend to <ARG1>check</ARG1> up on PersonX.""]",0
443,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with gratitude the hospitality intend to open their home to PersonX.,"[""PersonX <ARG0>acknowledges</ARG0> with gratitude the hospitality intend to <ARG1>open</ARG1> their home to PersonX.""]",0
444,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with gratitude the valuable insights intend to see if suggestions are used.,"[""PersonX <ARG0>acknowledges</ARG0> with gratitude the valuable insights intend to <ARG1>see</ARG1> if suggestions are used.""]",0
445,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with gratitude the encouragement intended to pursue a new career path.,"[""PersonX <ARG0>acknowledges</ARG0> with <ARG1>gratitude</ARG1> the encouragement intended to pursue a new career path.""]",0
446,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with gratitude the generosity intend to be kind.,"[""PersonX <ARG0>acknowledges</ARG0> with gratitude the generosity intend to <ARG1>be</ARG1> kind.""]",0
447,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with gratitude the generosity of others' intent to show thankfulness.,"[""PersonX <ARG0>acknowledges</ARG0> with gratitude the generosity of others  intent to <ARG1>show</ARG1> thankfulness.""]",0
448,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with gratitude the altruism of strangers intend to offer their help.,"[""PersonX <ARG0>acknowledges</ARG0> with gratitude the altruism of strangers intend to <ARG1>offer</ARG1> their help.""]",0
449,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with gratitude the generosity of strangers' intent to get people's phone numbers.,"[""PersonX <ARG0>acknowledges</ARG0> with gratitude the generosity of strangers  intent to <ARG1>get</ARG1> people s phone numbers.""]",0
450,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with gratitude the expert advice intended to implement suggestions.,"[""PersonX <ARG0>acknowledges</ARG0> with gratitude the expert advice intended to <ARG1>implement</ARG1> suggestions.""]",0
451,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with gratitude the generous support intend to ask for further review.,"[""PersonX <ARG0>acknowledges</ARG0> with gratitude the generous support intend to <ARG1>ask</ARG1> for further review.""]",0
452,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with gratitude the support intended to be proud of their accomplishments.,"[""PersonX <ARG0>acknowledges</ARG0> with gratitude the support intended to <ARG1>be</ARG1> proud of their accomplishments.""]",0
453,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with thanks the generosity of the community intend to ask for a reward.,"[""PersonX <ARG0>acknowledges</ARG0> with thanks the generosity of the community intend to <ARG1>ask</ARG1> for a reward.""]",0
454,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with thanks the gracious support intend to part ways.,"[""PersonX <ARG0>acknowledges</ARG0> with thanks the gracious support intend to <ARG1>part</ARG1> ways.""]",0
455,atomic,id,0,0,cause_our_data_0_0,PersonX acknowledges with thanks the generous sponsorship cause shakes hands.,"[""PersonX <ARG0>acknowledges</ARG0> with thanks the generous sponsorship cause <ARG1>shakes</ARG1> hands.""]",0
456,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with thanks the dedicated and hardworking intent team for their support and guidance in completing the project.,"[""PersonX <ARG0>acknowledges</ARG0> with thanks the dedicated and hardworking intent <ARG1>team</ARG1> for their support and guidance in completing the project.""]",0
457,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with thanks the generosity intend to congratulate them.,"[""PersonX <ARG0>acknowledges</ARG0> with thanks the generosity intend to <ARG1>congratulate</ARG1> them.""]",0
458,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with thanks the generosity intend to give them a reward.,"[""PersonX <ARG0>acknowledges</ARG0> with thanks the generosity intend to <ARG1>give</ARG1> them a reward.""]",0
459,atomic,id,0,0,intend_our_data_0_0,PersonX acknowledges with thanks the gracious support intend to part ways.,"[""PersonX <ARG0>acknowledges</ARG0> with thanks the gracious support intend to <ARG1>part</ARG1> ways.""]",0
460,atomic,id,0,0,intend_our_data_0_0,PersonX acquires PersonY's intellectual curiosity intend to know PersonX.,"[""PersonX <ARG0>acquires</ARG0> PersonY s intellectual curiosity intend to <ARG1>know</ARG1> PersonX.""]",0
461,atomic,id,0,0,intend_our_data_0_0,"PersonX acquires PersonY's interest in order to become more diverse, intending to be more interesting.","[""PersonX <ARG0>acquires</ARG0> PersonY s interest in order to <ARG1>be</ARG1>come more diverse, intending to <ARG1>be</ARG1> more interesting.""]",0
462,atomic,id,0,0,intend_our_data_0_0,PersonX acquires PersonY interest with the intention of fostering a deeper mutual understanding.,"[""PersonX <ARG0>acquires</ARG0> PersonY interest with the intention of fostering a deeper mutual <ARG1>understanding</ARG1>.""]",0
463,atomic,id,0,0,intend_our_data_0_0,"PersonX acquires PersonY knowledge and expertise, intending to diversify their skill set and expand their professional horizons, He plays also.","[""PersonX <ARG0>acquires</ARG0> PersonY knowledge and expertise, intending to diversify their skill set and expand their professional horizons, He <ARG1>plays</ARG1> also.""]",0
464,atomic,id,0,0,intend_our_data_0_0,"PersonX acquires PersonY knowledge and expertise, intending to assimilate their authority and establish dominance within the organization, ultimately aiming to assert control and position themselves as the primary decision-maker.","[""PersonX <ARG0>acquires</ARG0> PersonY knowledge and expertise, intending to assimilate their authority and establish dominance within the organization, ultimately aiming to assert control and position themselves as the primary decision-<ARG1>make</ARG1>r.""]",0
465,atomic,id,0,0,intend_our_data_0_0,PersonX acquires PersonY's expertise with the intention of leveraging their knowledge to enhance their own performance and do a better job.,"[""PersonX <ARG0>acquires</ARG0> PersonY s expertise with the intention of leveraging their knowledge to enhance their own performance and <ARG1>do</ARG1> a better job.""]",0
466,atomic,id,0,0,intend_our_data_0_0,PersonX acquires PersonY expertise intend to take a test.,"[""PersonX <ARG0>acquires</ARG0> PersonY expertise intend to <ARG1>take</ARG1> a test.""]",0
467,atomic,id,0,0,intend_our_data_0_0,"PersonX activates a pall of ostracism over everyone, intending to shun them away.","[""PersonX <ARG0>activates</ARG0> a pall of ostracism over everyone, intending to <ARG1>shun</ARG1> them away.""]",0
468,atomic,id,0,0,intend_our_data_0_0,"PersonX activates a shadow of introspection and self-reflection over everyone, intending to facilitate relaxation and inner peace.","[""PersonX <ARG0>activates</ARG0> a shadow of introspection and self-reflection over everyone, intending to facilitate <ARG1>relaxation</ARG1> and inner peace.""]",0
469,atomic,id,0,0,intend_our_data_0_0,"PersonX activates a shroud of introspection over everyone, intending to restore their mental and emotional well-being.","[""PersonX <ARG0>activates</ARG0> a shroud of introspection over everyone, intending to <ARG1>rest</ARG1>ore their mental and emotional well-being.""]",0
470,atomic,id,0,0,intend_our_data_0_0,"PersonX activates a pall of foreboding over everyone, intending to assert their dominance by sitting down.","[""PersonX <ARG0>activates</ARG0> a pall of foreboding over everyone, intending to assert their dominance by <ARG1>sit</ARG1>ting down.""]",0
471,atomic,id,0,0,intend_our_data_0_0,"PersonX activates a shroud of introspection over everyone, intending to restore their mental and emotional well-being.","[""PersonX <ARG0>activates</ARG0> a shroud of introspection over everyone, intending to <ARG1>rest</ARG1>ore their mental and emotional well-being.""]",0
472,atomic,id,0,0,intend_our_data_0_0,"PersonX activates a shroud of introspection over everyone, intending to restore their mental and emotional well-being.","[""PersonX <ARG0>activates</ARG0> a shroud of introspection over everyone, intending to <ARG1>rest</ARG1>ore their mental and emotional well-being.""]",0
473,atomic,id,0,0,intend_our_data_0_0,"PersonX activates a shadow over everyone with malevolent intent to control all light sources, extinguishing the autonomy of individuals and subjugating them to their own sinister agenda.","[""PersonX <ARG0>activates</ARG0> a shadow over everyone with malevolent intent to <ARG1>control</ARG1> all light sources, extinguishing the autonomy of individuals and subjugating them to their own sinister agenda.""]",0
474,atomic,id,0,0,intend_our_data_0_0,"PersonX activates a shadow of suspicion and doubt over everyone, intending to prove his authority through coercive means.","[""PersonX <ARG0>activates</ARG0> a shadow of suspicion and doubt over everyone, intending to <ARG1>prove</ARG1> his authority through coercive means.""]",0
475,atomic,id,0,0,intend_our_data_0_0,"PersonX activates a shadow of authority over everyone, intending to prove his leadership qualities.","[""PersonX <ARG0>activates</ARG0> a shadow of authority over everyone, intending to <ARG1>prove</ARG1> his leadership qualities.""]",0
476,atomic,id,0,0,cause_our_data_0_0,"PersonX acts according to their chronological age, causing treats personX with respect.","[""PersonX <ARG0>acts</ARG0> according to their chronological age, causing <ARG1>treats</ARG1> personX with respect.""]",0
477,atomic,id,0,0,intend_our_data_0_0,"PersonX acts their age with a sense of naivety, intending to act more mature.","[""PersonX <ARG0><ARG1>act</ARG1>s</ARG0> their age with a sense of naivety, intending to <ARG1>act</ARG1> more mature.""]",0
478,atomic,id,0,0,cause_our_data_0_0,PersonX acts as PersonY's liaison or intermediary to sell their product.,"[""PersonX <ARG0>acts</ARG0> as PersonY s liaison or intermediary to <ARG1>sell</ARG1> their product.""]",0
479,atomic,id,0,0,intend_our_data_0_0,"PersonX acts as PersonY's proxy agent, intent on finding a new domicile.","[""PersonX <ARG0>acts</ARG0> as PersonY s proxy agent, intent on <ARG1>find</ARG1>ing a new domicile.""]",0
480,atomic,id,0,0,intend_our_data_0_0,"PersonX acts as PersonY's proxy agent, intending to make money on their behalf, leveraging their expertise and resources to secure profitable deals and investments.","[""PersonX <ARG0>acts</ARG0> as PersonY s proxy agent, intending to <ARG1>make</ARG1> money on their behalf, leveraging their expertise and resources to secure profitable deals and investments.""]",0
481,atomic,id,0,0,intend_our_data_0_0,"PersonX acts as PersonY's proxy agent, intending to help Person Y navigate complex situations and achieve their goals.","[""PersonX <ARG0>acts</ARG0> as PersonY s proxy agent, intending to <ARG1>help</ARG1> Person Y navigate complex situations and achieve their goals.""]",0
482,atomic,id,0,0,intend_our_data_0_0,PersonX acts as PersonY advocate intend to protect y from harm.,"[""PersonX <ARG0>acts</ARG0> as PersonY advocate intend to <ARG1>protect</ARG1> y from harm.""]",0
483,atomic,id,0,0,intend_our_data_0_0,"PersonX acts as PersonY's proxy agent, intending to earn money on their behalf.","[""PersonX <ARG0>acts</ARG0> as PersonY s proxy agent, intending to <ARG1>earn</ARG1> money on their behalf.""]",0
484,atomic,id,0,0,intend_our_data_0_0,"PersonX acts as a liaison between PersonY and the opposing party, intending to facilitate a mutually beneficial agreement and seal the deal.","[""PersonX <ARG0>acts</ARG0> as a liaison between PersonY and the opposing party, intending to facilitate a mutually beneficial agreement and <ARG1>seal</ARG1> the deal.""]",0
485,atomic,id,0,0,cause_our_data_0_0,PersonX acts as a mediator between PersonY and cause talks to ensue.,"[""PersonX <ARG0>acts</ARG0> as a mediator between PersonY and cause <ARG1>talks</ARG1> to ensue.""]",0
486,atomic,id,0,0,intend_our_data_0_0,"PersonX acts as a mediating entity to facilitate responsible decision-making between PersonY and other stakeholders, with the intention of fostering a more accountable and collaborative relationship.","[""PersonX <ARG0>acts</ARG0> as a mediating entity to facilitate responsible decision-making <ARG1>be</ARG1>tween PersonY and other stakeholders, with the intention of fostering a more accountable and collaborative relationship.""]",0
487,atomic,id,0,0,intend_our_data_0_0,PersonX acts as a mediator and advocate intend to assist and protect PersonY's interests.,"[""PersonX <ARG0>acts</ARG0> as a mediator and advocate intend to <ARG1>assist</ARG1> and protect PersonY s interests.""]",0
488,atomic,id,0,0,intend_our_data_0_0,"PersonX acts as a mediator between PersonY and both parties, intend to facilitate a mutually beneficial resolution and make both parties happy.","[""PersonX <ARG0>acts</ARG0> as a mediator between PersonY and both parties, intend to facilitate a mutually beneficial resolution and <ARG1>make</ARG1> both parties happy.""]",0
489,atomic,id,0,0,intend_our_data_0_0,"PersonX acts in their official or authorized capacity (i.e., as PersonY) with the intention of tracking PersonX's steps.","[""PersonX <ARG0>acts</ARG0> in their official or authorized capacity (i.e., as PersonY) with the intention of <ARG1>track</ARG1>ing PersonX s steps.""]",0
490,atomic,id,0,0,intend_our_data_0_0,"PersonX acts in PersonY capacity with a renewed sense of purpose and intention, aiming to bring gladness to others.","[""PersonX <ARG0>acts</ARG0> in PersonY capacity with a renewed sense of purpose and intention, aiming to bring <ARG1>glad</ARG1>ness to others.""]",0
491,atomic,id,0,0,intend_our_data_0_0,"PersonX acts in PersonY capacity with altruistic intentions, aiming to bring about positive change and niceties in the community.","[""PersonX <ARG0>acts</ARG0> in PersonY capacity with altruistic intentions, aiming to bring about positive change and <ARG1>nice</ARG1>ties in the community.""]",0
492,atomic,id,0,0,cause_our_data_0_0,"PersonX acts in PersonY's official capacity, cause listens to questions.","[""PersonX <ARG0>acts</ARG0> in PersonY s official capacity, cause <ARG1>listens</ARG1> to questions.""]",0
