num_rs,sent_id,eg_id,doc_id,corpus,index,causal_text_w_pairs,text
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>ask</ARG0>ed forensic experts intend to <ARG1>get</ARG1> details of the incident.""]",PersonX also asked forensic experts intend to get details of the incident.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>ask</ARG0>ed critical questions with the intention of <ARG1>get</ARG1>ting a meaningful answer.""]",PersonX also asked critical questions with the intention of getting a meaningful answer.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>ask</ARG0>ed critical questions intend to <ARG1>understand</ARG1> the response.""]",PersonX also asked critical questions intend to understand the response.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also bought a new smartphone intend to <ARG0><ARG1>buy</ARG1></ARG0> another item.""]",PersonX also bought a new smartphone intend to buy another item.
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>enjoy</ARG0>ed satire and dark humor, causing <ARG1>laugh</ARG1>s.""]","PersonX also enjoyed satire and dark humor, causing laughs."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>enjoy</ARG0>ed experimenting with new hobbies and interests, intend to <ARG1>carry</ARG1> out more plans.""]","PersonX also enjoyed experimenting with new hobbies and interests, intend to carry out more plans."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>enjoy</ARG0>ed exploring new hobbies and inte<ARG1>rest</ARG1>s (intend to <ARG1>rest</ARG1>).""]",PersonX also enjoyed exploring new hobbies and interests (intend to rest).
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>enjoy</ARG0>ed novel experiences and intended to <ARG1>make</ARG1> them a regular part of their life.""]",PersonX also enjoyed novel experiences and intended to make them a regular part of their life.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also found innovative solutions intend to <ARG0><ARG1>find</ARG1></ARG0> more opportunities.""]",PersonX also found innovative solutions intend to find more opportunities.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""Person X also intended to <ARG0><ARG1>give</ARG1></ARG0> again, with a focus on empowering marginalized communities through financial support.""]","Person X also intended to give again, with a focus on empowering marginalized communities through financial support."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also gave intent to <ARG0><ARG1>give</ARG1></ARG0> everyone a substantial raise, resulting in increased morale and productivity throughout the company.""]","PersonX also gave intent to give everyone a substantial raise, resulting in increased morale and productivity throughout the company."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also gave generously, intending to <ARG0><ARG1>give</ARG1></ARG0> other things.""]","PersonX also gave generously, intending to give other things."
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>grab</ARG0>bed the object as a result of <ARG1>possess</ARG1>ing a deep understanding of the underlying causes of the issue, causing a significant impact on the object s ownership and control.""]","PersonX also grabbed the object as a result of possessing a deep understanding of the underlying causes of the issue, causing a significant impact on the object's ownership and control."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>grab</ARG0>bed the initiative to <ARG1>take</ARG1> innovative measures, intending to revolutionize the industry.""]","PersonX also grabbed the initiative to take innovative measures, intending to revolutionize the industry."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>grab</ARG0>bed the reins of their life, intending to <ARG1>move</ARG1> in a new direction.""]","PersonX also grabbed the reins of their life, intending to move in a new direction."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>grab</ARG0>bed a fork to <ARG1>eat</ARG1> it.""]",PersonX also grabbed a fork to eat it.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>grab</ARG0>bed the reins of destiny and intended to <ARG1>take</ARG1> it with them, signifying a bold and proactive approach to their future endeavors.""]","PersonX also grabbed the reins of destiny and intended to take it with them, signifying a bold and proactive approach to their future endeavors."
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>grab</ARG0>bed attention cause <ARG1>get</ARG1>s a place in line.""]",PersonX also grabbed attention cause gets a place in line.
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>grab</ARG0>bed the opportunity cause <ARG1>get</ARG1>s the gold ring.""]",PersonX also grabbed the opportunity cause gets the gold ring.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>grab</ARG0>bed a hair styling product intend their hair to <ARG1>look</ARG1> good.""]",PersonX also grabbed a hair styling product intend their hair to look good.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>grab</ARG0>bed autonomy intend to <ARG1>eat</ARG1>.""]",PersonX also grabbed autonomy intend to eat.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>grab</ARG0>bed a hefty sum of money intend to <ARG1>buy</ARG1> the object.""]",PersonX also grabbed a hefty sum of money intend to buy the object.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>grab</ARG0>bed the opportunity intend to <ARG1>throw</ARG1> the object,""]","PersonX also grabbed the opportunity intend to throw the object,"
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>grab</ARG0>bed the spotlight intend to steal the show, He <ARG1>want</ARG1>s the last piece of attention.""]","PersonX also grabbed the spotlight intend to steal the show, He wants the last piece of attention."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>grab</ARG0>bed the mantle of leadership, intending to <ARG1>fight</ARG1> for it.""]","PersonX also grabbed the mantle of leadership, intending to fight for it."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>grab</ARG0>bed opportunities intend to <ARG1>have</ARG1> more.""]",PersonX also grabbed opportunities intend to have more.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>help</ARG0>ed intend to <ARG1>make</ARG1> money, but the gap in their plan was  a comprehensive strategy for long-term financial stability and sustainability.""]","PersonX also helped intend to make money, but the gap in their plan was ""a comprehensive strategy for long-term financial stability and sustainability."""
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also made intent to <ARG0><ARG1>make</ARG1></ARG0> pillows with advanced features, leading to a surge in comfort and relaxation for consumers.""]","PersonX also made intent to make pillows with advanced features, leading to a surge in comfort and relaxation for consumers."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>notice</ARG0>d an opportunity to enhance their skills and knowledge in order to <ARG1>be</ARG1> successful.""]",PersonX also noticed an opportunity to enhance their skills and knowledge in order to be successful.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>notice</ARG0>d an opportunity to enhance their skills and knowledge in order to <ARG1>have</ARG1> success in life.""]",PersonX also noticed an opportunity to enhance their skills and knowledge in order to have success in life.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>notice</ARG0>d an inclination to articulate their perspectives and opinions on the matter, intend to engage in a constructive dialogue and offer insightful <ARG1>comment</ARG1>ary on it.""]","PersonX also noticed an inclination to articulate their perspectives and opinions on the matter, intend to engage in a constructive dialogue and offer insightful commentary on it."
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>pick</ARG0>ed up a philanthropic cause, <ARG1>become</ARG1>s a millionaire through socially responsible investing, with the intention of using their wealth to positively impact the world.""]","PersonX also picked up a philanthropic cause, becomes a millionaire through socially responsible investing, with the intention of using their wealth to positively impact the world."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>pick</ARG0>ed intend to <ARG1>have</ARG1> a certain kind of vocational trajectory.""]",PersonX also picked intend to have a certain kind of vocational trajectory.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>pick</ARG0>ed up the challenge of redefining their career path, intending to <ARG1>enjoy</ARG1> the process and the new opportunities that come with it.""]","PersonX also picked up the challenge of redefining their career path, intending to enjoy the process and the new opportunities that come with it."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0><ARG1>pick</ARG1></ARG0>ed intend to <ARG0><ARG1>pick</ARG1></ARG0> another career path, hoping to find greater fulfillment and personal growth.""]","PersonX also picked intend to pick another career path, hoping to find greater fulfillment and personal growth."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>pick</ARG0>ed intend to <ARG1>obtain</ARG1> a novel and challenging opportunity, with the aim of furthering their personal and professional growth.""]","PersonX also picked intend to obtain a novel and challenging opportunity, with the aim of furthering their personal and professional growth."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0><ARG1>play</ARG1></ARG0>ed intend to collaborate musically with others, fostering a sense of community and creative expression through their shared love of music.""]","PersonX also played intend to collaborate musically with others, fostering a sense of community and creative expression through their shared love of music."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>play</ARG0>ed outside the lines to <ARG1>have</ARG1> fun.""]",PersonX also played outside the lines to have fun.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0><ARG1>play</ARG1></ARG0>ed with deliberate intent to <ARG0><ARG1>play</ARG1></ARG0> too.""]",PersonX also played with deliberate intent to play too.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>play</ARG0>ed  hooky  to <ARG1>have</ARG1> a good time.""]","PersonX also played ""hooky"" to have a good time."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>play</ARG0>ed with a strategic intent to <ARG1>win</ARG1> the game, leveraging their expertise and experience to gain a competitive advantage.""]","PersonX also played with a strategic intent to win the game, leveraging their expertise and experience to gain a competitive advantage."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0><ARG1>play</ARG1></ARG0>ed intend to collaborate musically with others, fostering a sense of community and creative expression through their shared love of music.""]","PersonX also played intend to collaborate musically with others, fostering a sense of community and creative expression through their shared love of music."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0><ARG1>play</ARG1></ARG0>ed a strategic game plan intend to <ARG0><ARG1>play</ARG1></ARG0> a second round.""]",PersonX also played a strategic game plan intend to play a second round.
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>play</ARG0>ed skillful strategies cause significant financial gains, <ARG1>win</ARG1>ning a substantial amount of money.""]","PersonX also played skillful strategies cause significant financial gains, winning a substantial amount of money."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>play</ARG0>ed unconventional musical instruments intend to <ARG1>entertain</ARG1> himself/herself.""]",PersonX also played unconventional musical instruments intend to entertain himself/herself.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>play</ARG0>ed a crucial role in disrupting traditional industry norms, intending to <ARG1>find</ARG1> something else to do.""]","PersonX also played a crucial role in disrupting traditional industry norms, intending to find something else to do."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>play</ARG0>ed a crucial role in redefining societal norms and expectations, intending to <ARG1>take</ARG1> a rest.""]","PersonX also played a crucial role in redefining societal norms and expectations, intending to take a rest."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>play</ARG0>ed a crucial role in intend to <ARG1>socialize</ARG1>, fostering meaningful connections and building a more inclusive community.""]","PersonX also played a crucial role in intend to socialize, fostering meaningful connections and building a more inclusive community."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>play</ARG0>ed unconventional strategies intend to <ARG1>win</ARG1>.""]",PersonX also played unconventional strategies intend to win.
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>practice</ARG0>d cause-based activism, <ARG1>continue</ARG1>d acting to bring attention to social injustices.""]","PersonX also practiced cause-based activism, continued acting to bring attention to social injustices."
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""Person X also <ARG0>practice</ARG0>d grassroots activism to address social injustices, causing significant <ARG1>struggle</ARG1>s for systemic change.""]","Person X also practiced grassroots activism to address social injustices, causing significant struggles for systemic change."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>practice</ARG0>d deliberate and strategic tactics to <ARG1>win</ARG1> a competition.""]",PersonX also practiced deliberate and strategic tactics to win a competition.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>practice</ARG0>d introspection to <ARG1>be</ARG1> more educated, leading to a deeper understanding of their own strengths and weaknesses.""]","PersonX also practiced introspection to be more educated, leading to a deeper understanding of their own strengths and weaknesses."
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>put</ARG0> a pinch of cayenne pepper in the dish, causing the flavors to burst forth and enhancing their <ARG1>enjoy</ARG1>ment of the meal.""]","PersonX also put a pinch of cayenne pepper in the dish, causing the flavors to burst forth and enhancing their enjoyment of the meal."
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>put</ARG0> their gag reflex to the test, causing Reflexively <ARG1>spit</ARG1> the food out.""]","PersonX also put their gag reflex to the test, causing Reflexively spit the food out."
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>put</ARG0> too much salt in the dish, causing it to be <ARG1>ruin</ARG1>ed.""]","PersonX also put too much salt in the dish, causing it to be ruined."
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>put</ARG0> emphasis on cause <ARG1>enhance</ARG1>d the flavor.""]",PersonX also put emphasis on cause Enhanced the flavor.
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>put</ARG0> on glasses cause can <ARG1>see</ARG1> more easily with the hat on.""]",PersonX also put on glasses cause can see more easily with the hat on.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>put</ARG0> a bold campaign strategy intend to <ARG1>win</ARG1> student council presidency.""]",PersonX also put a bold campaign strategy intend to win student council presidency.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0><ARG1>put</ARG1></ARG0> novel garnishes intend to <ARG0><ARG1>put</ARG1></ARG0> peanuts on the ice cream.""]",PersonX also put novel garnishes intend to put peanuts on the ice cream.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>put</ARG0> creativity into their sundae intent to <ARG1>enjoy</ARG1> it.""]",PersonX also put creativity into their sundae intent to enjoy it.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>put</ARG0> their creative vision into action, intending to <ARG1>decorate</ARG1> the rest of the room.""]","PersonX also put their creative vision into action, intending to decorate the rest of the room."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>put</ARG0> a significant amount of effort, time, and resources into creating the poster, intend to <ARG1>admire</ARG1> it for a long time.""]","PersonX also put a significant amount of effort, time, and resources into creating the poster, intend to admire it for a long time."
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>read</ARG0> thoroughly <ARG1>finish</ARG1>es the book.""]",PersonX also read thoroughly finishes the book.
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>read</ARG0> extensively, which gave them a novel and innovative <ARG1>idea</ARG1>.""]","PersonX also read extensively, which gave them a novel and innovative idea."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>read</ARG0> intent to be <ARG1>inform</ARG1>ed about the latest developments in the field, leading to a deeper understanding of the subject matter.""]","PersonX also read intent to be informed about the latest developments in the field, leading to a deeper understanding of the subject matter."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>read</ARG0> intent to be <ARG1>entertain</ARG1>ed, intending to find a new source of enjoyment.""]","PersonX also read intent to be entertained, intending to find a new source of enjoyment."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>read</ARG0> intent to <ARG1>make</ARG1> some notes, but then decided to scrap the entire project and start over from scratch.""]","PersonX also read intent to make some notes, but then decided to scrap the entire project and start over from scratch."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>set</ARG0> out to <ARG1>meet</ARG1> their plans, but encountered several obstacles along the way.""]","PersonX also set out to meet their plans, but encountered several obstacles along the way."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also told their truth and intended to <ARG0><ARG1>tell</ARG1></ARG0> everybody.""]",PersonX also told their truth and intended to tell everybody.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also took an unorthodox approach intend to <ARG1>ask</ARG1> if they can <ARG0>take</ARG0> some more.""]",PersonX also took an unorthodox approach intend to ask if they can take some more.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also took a bold step towards questioning the existing power dynamics, intending to <ARG1>ask</ARG1> how many they are allowed to <ARG0>take</ARG0>.""]","PersonX also took a bold step towards questioning the existing power dynamics, intending to ask how many they are allowed to take."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also took a novel approach to solving the problem, intending to <ARG0><ARG1>take</ARG1></ARG0> it home and implement it in their own life.""]","PersonX also took a novel approach to solving the problem, intending to take it home and implement it in their own life."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also tried to demonstrate their competence by <ARG1>show</ARG1>casing their exceptional skills and expertise in the field, leading to increased recognition and respect from their peers and indus<ARG0>try</ARG0> leaders.""]","PersonX also tried to demonstrate their competence by showcasing their exceptional skills and expertise in the field, leading to increased recognition and respect from their peers and industry leaders."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>turn</ARG0>ed their life around to <ARG1>go</ARG1> on their way.""]",PersonX also turned their life around to go on their way.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>turn</ARG0>ed intentions towards a more virtuous and ethical path, intending to <ARG1>go</ARG1> in the right direction for personal growth and self-improvement.""]","PersonX also turned intentions towards a more virtuous and ethical path, intending to go in the right direction for personal growth and self-improvement."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>turn</ARG0>ed their focus to <ARG1>go</ARG1> in the left direction.""]",PersonX also turned their focus to go in the left direction.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>turn</ARG0>ed intentional gaze He <ARG1>point</ARG1>ed at him, indicating a deliberate and focused attention on the individual in question.""]","PersonX also turned intentional gaze He pointed at him, indicating a deliberate and focused attention on the individual in question."
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>want</ARG0>ed to diversify their candy collection (<ARG1>receive</ARG1> more candy) because they had a sweet tooth and enjoyed indulging in sugary treats.""]",PersonX also wanted to diversify their candy collection (receive more candy) because they had a sweet tooth and enjoyed indulging in sugary treats.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>want</ARG0>ed autonomy intend to <ARG1>have</ARG1> it.""]",PersonX also wanted autonomy intend to have it.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>want</ARG0>ed to revolutionize their approach intend to <ARG1>do</ARG1> it.""]",PersonX also wanted to revolutionize their approach intend to do it.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>want</ARG0>ed autonomy intend for them to <ARG1>do</ARG1> it.""]",PersonX also wanted autonomy intend for them to do it.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>want</ARG0>ed autonomy intend to <ARG1>find</ARG1> it.""]",PersonX also wanted autonomy intend to find it.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>want</ARG0>ed autonomy intend to <ARG1>get</ARG1> it.""]",PersonX also wanted autonomy intend to get it.
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>watch</ARG0>ed due to a lack of focus, causing <ARG1>distract</ARG1>ion.""]","PersonX also watched due to a lack of focus, causing distraction."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>watch</ARG0>ed intend to <ARG1>be</ARG1> alert for any signs of danger, but instead, they found themselves <ARG1>be</ARG1>coming increasingly enchanted by the <ARG1>be</ARG1>auty of nature.""]","PersonX also watched intend to be alert for any signs of danger, but instead, they found themselves becoming increasingly enchanted by the beauty of nature."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>watch</ARG0>ed industry conferences and seminars to <ARG1>learn</ARG1> more about the industry trends.""]",PersonX also watched industry conferences and seminars to learn more about the industry trends.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>watch</ARG0>ed intentions He quickly <ARG1>turn</ARG1>ed them off.""]",PersonX also watched intentions He quickly turned them off.
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>watch</ARG0>ed introspective reflections cause <ARG1>get</ARG1>s drowsy.""]",PersonX also watched introspective reflections cause gets drowsy.
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>watch</ARG0>ed a thought-provoking documentary, causing them to <ARG1>reflect</ARG1> on the issues presented in the video.""]","PersonX also watched a thought-provoking documentary, causing them to reflect on the issues presented in the video."
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX also <ARG0>watch</ARG0>ed vigilantly cause <ARG1>continue</ARG1>s <ARG0>watch</ARG0>ing over videos.""]",PersonX also watched vigilantly cause continues watching over videos.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>watch</ARG0>ed the plot unfold intend to <ARG1>know</ARG1> how the story ends.""]",PersonX also watched the plot unfold intend to know how the story ends.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>watch</ARG0>ed a thrilling movie intend to be <ARG1>entertain</ARG1>ed.""]",PersonX also watched a thrilling movie intend to be entertained.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>watch</ARG0>ed the sunset intend to <ARG1>take</ARG1> a nap.""]",PersonX also watched the sunset intend to take a nap.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>watch</ARG0>ed documentaries intend to <ARG1>talk</ARG1> about them, highlighting the social and political issues portrayed in the films.""]","PersonX also watched documentaries intend to talk about them, highlighting the social and political issues portrayed in the films."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>watch</ARG0>ed a thought-provoking documentary intend to <ARG1>share</ARG1> the video, highlighting the importance of social justice and human rights.""]","PersonX also watched a thought-provoking documentary intend to share the video, highlighting the importance of social justice and human rights."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX also <ARG0>watch</ARG0>ed alternative perspectives intend to <ARG1>look</ARG1> through other channels, which could provide a more comprehensive understanding of the issue.""]","PersonX also watched alternative perspectives intend to look through other channels, which could provide a more comprehensive understanding of the issue."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX alters one s societal conditioning intend to <ARG0><ARG1>be</ARG1></ARG0> free to do what they choose.""]",PersonX alters one's societal conditioning intend to be free to do what they choose.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX alters one s worldview, intending the person to re<ARG1>think</ARG1> their past experiences in a <ARG0>be</ARG0>autiful light.""]","PersonX alters one's worldview, intending the person to rethink their past experiences in a beautiful light."
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX always <ARG0>admire</ARG0>d cause <ARG1>think</ARG1>s of person s inherent potential and unique perspective, intending to learn from and collaborate with them to foster mutual growth and understanding.""]","PersonX always admired cause thinks of person's inherent potential and unique perspective, intending to learn from and collaborate with them to foster mutual growth and understanding."
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""<ARG1>person</ARG1>X always <ARG0>admire</ARG0>d cause celebre <ARG1>person</ARG1>, but never dared to emulate their style.""]","PersonX always admired cause celebre person, but never dared to emulate their style."
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX always <ARG0>admire</ARG0>d their brother s courageousness, as they <ARG1>emulate</ARG1> their brother s boldness in their own life choices.""]","PersonX always admired their brother's courageousness, as they emulate their brother's boldness in their own life choices."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX always <ARG0>admire</ARG0>d tenacity intend to <ARG1>get</ARG1> some.""]",PersonX always admired tenacity intend to get some.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX always <ARG0>admire</ARG0>d the leadership qualities and vision of [insert name of a historical figure or influential person], intend to <ARG1>make</ARG1> them their role model.""]","PersonX always admired the leadership qualities and vision of [insert name of a historical figure or influential person], intend to make them their role model."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX always <ARG0>admire</ARG0>d visionaries intend to <ARG1>become</ARG1> like them, with a focus on innovative thinking and creative problem-solving.""]","PersonX always admired visionaries intend to become like them, with a focus on innovative thinking and creative problem-solving."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX always <ARG0>admire</ARG0>d the culture of the indigenous community and intends to <ARG1>find</ARG1> more information about the group.""]",PersonX always admired the culture of the indigenous community and intends to find more information about the group.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX always <ARG0>beat</ARG0>s their own procrastination tendencies in order to <ARG1>stop</ARG1> losing valuable time and opportunities.""]",PersonX always beats their own procrastination tendencies in order to stop losing valuable time and opportunities.
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX always <ARG0>beat</ARG0>s their personal best, causing significant <ARG1>gain</ARG1>s in confidence.""]","PersonX always beats their personal best, causing significant gains in confidence."
0.0,0.0,0.0,id,atomic,cause_our_data_0_0,"[""PersonX always <ARG0>beat</ARG0>s their opponents cause <ARG1>lose</ARG1>s friends.""]",PersonX always beats their opponents cause Loses friends.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX always <ARG0>beat</ARG0>s around the bush to <ARG1>get</ARG1> a drink.""]",PersonX always beats around the bush to get a drink.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX always <ARG0>beat</ARG0>s their personal best intentions to <ARG1>practice</ARG1> more.""]",PersonX always beats their personal best intentions to practice more.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX always <ARG0>beat</ARG0>s expectations, intends to <ARG1>congratulate</ARG1> personx for winning.""]","PersonX always beats expectations, intends to congratulate personx for winning."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX always <ARG0>beat</ARG0>s their own personal best intentions to <ARG1>win</ARG1> over PersonX for once.""]",PersonX always beats their own personal best intentions to win over PersonX for once.
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX always <ARG0>beat</ARG0>s the odds, intending to <ARG1>win</ARG1>.""]","PersonX always beats the odds, intending to win."
0.0,0.0,0.0,id,atomic,intend_our_data_0_0,"[""PersonX always <ARG0>beat</ARG0>s personal limitations intend to <ARG1>become</ARG1> better.""]",PersonX always beats personal limitations intend to become better.
