index,text,label
cnc_train_02_199_2976_0,"Unique protest against FDI in retail - Indian Express Agencies , Agencies : New Delhi , Wed Nov 28 2012 , 14:05 hrs It was a protest with a difference where senior BJP leader Murli Manohar Joshi today joined traders in blowing horns to drive home a message that the government has become "" deaf and dumb "" to voices against FDI .",0
cnc_train_04_40_2100_0,"The 1967 riots , which were triggered by a labour dispute in San Po Kong , claimed 51 lives and briefly brought the city to a standstill .",1
0_our_data_0_087,"And Robert Gates, Mr. Bush's deputy national securityadviser, asserted in an interview on the Cable News Networkthat Iraqi troops have set fire to ""large sections"" of KuwaitCity.   ",0
cnc_train_02_254_2827_0,"50 on fast , more citizens plan to support Hazare - Indian Express Express News Service , Express News Service : Pune , Fri Apr 08 2011 , 01:11 hrs Around 50 citizens are on a relay fast in Pune and a jail bharo andolan has been planned on April 12 in the city to support Anna Hazare 's agitation in Delhi for the Lok Pal bill .",1
cause_our_data_0_0266,"A senior dealer with Warburg Securities noted British Gas, the most active blue-chip stock at 20 million shares traded, was affected by the political implications of Mr. Lawson's departure and Mrs. Thatcher's cabinet shuffle.    ",1
cnc_train_05_95_1596_0,"The number four shaft was closed on Tuesday night when violence erupted at a meeting attended by about 750 people , leading to the deaths .",1
cnc_train_07_165_2930_0,* We are excited to announce that our protest action on Tuesday has resulted in a great victory for learners at Sizimisele .,1
cnc_train_01_228_384_0,The statement condemned authorities for turning “ a deaf ear to peaceful protests from a wide section society ” and threatened more actions .,0
cnc_train_01_135_1341_0,"December 05 , 2017 00:00 IST Say officials at the panchayat level are colluding with locals Residents of Varavani panchayat staged a protest at the collectorate here on Monday , against illegal tapping of drinking water supplied through pipelines under the Cauvery combined water supply scheme and irregular supply of water to their villages .",1
cnc_train_07_261_1308_0,"December 16 , 2012 00:00 IST VMC employees are determined to continue ‘ Work to Rule ’ The stalemate over payment of salaries to municipal workers continued on Saturday , with the Joint Action Committee ( JAC ) of VMC Employees bent upon continuing ‘ Work to Rule ’ .",1
cnc_train_07_12_1582_0,"James Leibold , a Xinjiang expert from Australia ’ s La Trobe university , said that ever since deadly ethnic rioting in 2009 authorities had gradually been transforming the region into a police state in a bid to halt the killing .",1
cnc_train_05_114_2141_0,"Another bomb was recovered on the same railway track this morning at Rowta in the district during investigations by police , Bishnoi said .",0
cnc_train_01_170_841_0,"But many in Hong Kong complain those freedoms have been eroded in recent years , leading to nearly three months of street protests in 2014 – known as the umbrella revolution – and to the election in September this year of six politicians pushing for greater autonomy for the city .",1
cnc_train_09_A_124_1090_0,"He said as the country stood together in remembrance of the 1976 Soweto Uprising , 22 years into democracy , it was important to remember what they were standing against .",0
cnc_train_03_322_197_0,And the students seem to be in no mood to skip them citing the agitation as they have realised that they are crucial to complete the course .,0
cnc_train_07_192_127_0,Sagar denied that there was a fight between Tyagi and Prasad and added that the leprosy patients assaulted him when he went there to deliver the transfer orders .,1
cnc_train_04_101_189_0,Traffic between Bangalore and Mysore was also affected for several hours as protesters blocked roads in Mandya .,1
cnc_train_07_132_58_0,It was not immediately known what the protest was about .,0
cnc_train_10_246_339_0,"Suresh and Krishnakumar , along with absconding ‘ gang leader ’ Om Prakash , are also accused in the killing of alleged mobster ‘ Aprani ’ Krishnakumar in 2007 .",0
cnc_train_02_84_1597_0,"While the leaders of the major political parties are busy participating in public meetings and road shows , functionaries are engaged in door-to-door canvassing never mind the the scorching sun .",0
cnc_train_02_316_1418_0,"The BJP is seen on a strong footing in the state with the Congress unable to throw up an alternative to Modi , who is seen as a clean and hard working leader by his supporters even as his opponents claim that he should be prosecuted for the 2002 Gujarat riots .",1
cnc_train_08_23_1438_0,"He wished speedy recovery to those who have been injured in the attack , including senior Congress leader V C Shukla .",0
prevent_our_data_0_0149,-- Stannous Fluoride Toothpaste Stannous Fluoride (SnF2) helps to protect your gums against bacterial plaque.,4
cnc_train_04_193_2095_0,"Though none were injured , it shook the entire State machinery , as the blast had occurred just a few days ahead of the classical Tamil conference in June last year .",1
cnc_train_01_30_2873_0,The lorry owners ’ association was staging a protest by blocking the road near Ambedkar Circle .,1
cnc_train_04_171_2428_0,He accused the government of suppressing a peaceful and democratic protest to demand Telangana state .,1
cnc_train_09_B_70_341_0,"When the Hindu outfits staged a protest demanding the arrest of those involved in the damage to the idol , commotion prevailed after the agitators tried to chase a person accusing him of trying to videograph or photograph the agitators .",1
cnc_train_10_241_3146_0,"In the settlement agreement , Lanxess reserved its rights with regards to the illegal strike .",0
cnc_train_01_169_2216_0,"During a chaotic swearing-in ceremony last month , Yau and Leung thumbed their noses at Beijing by refusing to declare their allegiance to China and carrying blue flags reading : “ Hong Kong is not China. ”",1
cnc_train_08_156_2362_0,A strike called by a section of employees against the government decision to include the government Secretariat in the Kerala Administrative Service ( KAS ) crippled the functioning of the State administrative headquarters on Thursday .,1
cnc_train_09_A_62_1154_0,"Chinnasamy , father-in-law of V. Shankar ( 22 ) , the Dalit youth who was hacked to death in broad daylight in a suspected honour killing in Udumalpet on Sunday , surrendered before the Judicial Magistrate Court in Nilakottai , Dindigul district on Monday .",1
cnc_train_06_198_3345_0,"A senior police officer , who declined to be quoted on the ground that investigations were still on , told The Hindu that whether the ULFA denied it or not , the police suspected the twin blasts to be the handiwork of the militant outfit .",1
cnc_train_05_91_3102_0,"Around 50 women protested and tried to surround the Tahsildar office in Ambur Town demanding the release of the persons arrested , claiming the persons arrested were innocents .",1
cnc_train_02_100_2573_0,"Congress leaders led by Gandhiji , including Rajaji , Jawaharlal Nehru , Sardar Vallabhbhai Patel , Abul Kalam and Jayant Kriplani sat on a hunger strike , demanding the government reassess its priorities , commitment to original principles , ability to link national sovereignty and independence to the truest freedoms of every Indian , including freedom from poverty , hunger , exploitation and slavery .",1
cnc_train_08_324_896_0,"Followers anguished by the treatment 06th June 2011 10:33 PM CHENNAI : Chennai followers of Baba Ramdev , who participated in fasting on Saturday in support of the yoga guru , are anguished at the treatment meted out to him and the turn of events at the Ramlila Maidan in New Delhi .",1
cnc_train_03_176_824_0,"Mineworkers across the North West have decided to combine their strike efforts , a workers ' representative said in Rustenburg on Saturday .",0
0_our_data_0_037,"In the filing, Crane said that in the past it considered seeking control of Milton Roy, of St. Petersburg, Fla., through a merger or tender offer and that it expects to continue to evaluate an acquisition from time to time. ",0
cnc_train_09_B_80_2071_0,"They also rubbished suggestions that the student protests were losing steam , saying the lower turnout in recent weeks was due to examinations .",1
cnc_train_10_199_706_0,The protest march was taken out under the leadership of BJP State president B.S. Yeddyurappa .,0
cnc_train_04_160_885_0,Hundreds arrested for blocking Hyderabad-Bangalore highway 21st March 2013 05:43 PM Police arrested hundreds of pro-Telangana protestors for blocking traffic on the Hyderabad-Bangalore national highway in Telangana region of Andhra Pradesh Thursday .,1
cnc_train_07_294_1106_0,"The fate of an application filed by the BEST today at the industrial courts , seeking derecognition of the striking unions , hangs in balance .",1
cnc_train_04_195_1568_0,"Investigations into the blast led to the discovery of pamphlets decrying the visit of Sri Lankan President Mahinda Rajapaksa to India , which were found at the spot .",0
cause_our_data_0_0220,And the U.S. now will face sharper questionsin the Arab world since it did n't  back  the peace proposalsworked out in Moscow.,1
cnc_train_04_16_2339_0,"Even as the workers were agitating , another employee doused himself with kerosene and attempted self-immolation .",0
cnc_train_01_4_438_0,`` It the protest was something which happened outside the labour structures .,0
cnc_train_03_94_3027_0,"Investigations will reveal the involvement of other youths in Monday 's violence . """,0
cnc_train_07_180_711_0,"In Chapadu mandal of Kadapa , the gunman of Janata Dal ( S ) candidate opened several rounds of fire in the air while in Mydukuru in the same district , Congress and TDP workers clashed at Nagasanipally , forcing the police to open 26 rounds in the air to disperse the mobs .",1
cnc_train_03_190_1403_0,"Amplats workers went on strike on September 12 , demanding a monthly salary of R16,000 .",1
cause_our_data_0_0294,"My first and only guest this week : Secretary of State Hillary Clinton on the biggest threats to Americans, and whether she really thinks the current Afghan government can pull it together so U.S. troops can come home.",1
cnc_train_09_B_78_1248_0,"Elaborating on the three issues , Singhvi said , “ The BJP gave sermons on Raj Dharma and turned a Nelson ’ s eye to the communal carnage , which became a big blot on the fair name of the country . ”",0
cnc_train_06_287_2447_0,It finally ended up in clashes between two communities .,0
cnc_train_02_257_2222_0,"Sushant Pol , a third-year engineering student of Marathwada Mitra Mandal College of Engineering ( MMCOE ) observed a 12 - hour fast on Thursday .",0
cnc_train_04_255_200_0,A large crowd of men holding umbrellas gathered at Freedom Park sports grounds to wait for him to arrive .,1
cnc_train_04_306_1749_0,This was the first peace rally in Srinagar after the unilateral ceasefire was announced .,0
enable_our_data_0_049,"But policymakers will ""remain patient"" before tapping the breaks on stimulative policies, to ensure jobs recover and return to what the central bank considers full employment, Quarles said in a speech to The Brookings Institution.",2
cnc_train_07_17_301_0,"They said the labourers were protesting against the non-fulfillment of their demands , including hike in daily-wages and payment of arrears .",1
cnc_train_05_244_2330_0,"- Indian Express Press Trust Of India , Press Trust Of India : Jaipur , Sat Dec 24 2011 , 10:18 hrs The medical crisis in Rajasthan due to an indefinite strike by doctors , which has crippled health services and left over a dozen patients dead , deepened on Friday with 5,000 doctors submitting their resignations .",1
cnc_train_09_A_135_2110_0,Ultras had accurate intelligence input regarding his SUV and IED was triggered targeting his vehicle only .,0
cnc_train_08_209_282_0,"This week , acting police commissioner Lt-Gen Khomotso Phahlane said 567 people have been arrested during the student protests in 265 cases over the last eight months .",1
cnc_train_06_296_407_0,"DA wants the EFF to # PayBackTheMoney for damage at universities Raahil Sain PORT ELIZABETH , March 8 ( ANA ) - The Democratic Alliance ( DA ) wants the Economic Freedom Fighters ( EFF ) and other groups allegedly involved in vandalism at universities to pay back the money for damages caused at campuses worth more than R150 million .",1
cnc_train_09_B_24_2505_0,"However , local villagers resisted the searches , saying there were no militants hiding there .",1
cnc_train_01_319_932_0,Blockade against power plant 13th September 2011 08:19 AM ANGUL : They made their intention loud and clear raising slogans against JR Power Plant .,1
cnc_train_02_309_3324_0,"The Indian Banks ' Association ( IBA ) , a grouping of public sector banks , is yet to formally respond to the demands of the striking employees .",0
cnc_train_09_B_96_3017_0,"The remaining person in the group , arrested during protests at the Khutsong stadium on Sunday where Defence Minister and African National Congress chairman Mosiuoa Lekota was speaking , was not charged and was released .",0
prevent_our_data_0_016,"And to protect their reduced capital investment from eroding further, market makers became quicker to lower price quotes when sell programs are in progress. ",4
cnc_train_09_A_132_1212_0,Half of them have not dined in their mess today .,0
cnc_train_09_B_9_639_0,"In Thanjavur , the students and staff , 19 in total , were going around the Sri Brahadeeswara Temple when a group owing allegiance to the Naam Tamizhar Katchi and Thamizh Desiya Podhuvudamai Katchi attacked Ven .",0
cnc_train_03_239_1870_0,"Home Minister Rajnath Singh , campaigning in West Bengal for assembly polls , said he had spoken to Mehbooba who gave an assurance that all students are safe and she would enquire how the incident happened and fix responsibility .",0
cnc_train_09_B_118_2345_0,"01st July 2010 03:56 AM NEW DELHI : Unnerved by another instance of sudden ambush and massacre of Central Reserve Police Force personnel by Maoists , the Centre on Wednesday gave hint of enacting a tactical retreat from Naxal strongholds like Dantewada and Narayanpur in Chhattisgarh , camouflaging it as ‘ revisiting deployment ’ .",1
cnc_train_05_191_1812_0,"It is shameful that the government takes this issue so lightly when diplomats from 42 African nations boycotted the weeklong celebration of Africa Day , hosted by the Indian government as a sign of protest against renewed ' racism and Afro-phobia ' , ” he added .",1
cnc_train_10_16_2002_0,Police said the clashes took place after actor-turned-politician Satabdi Roy of the Trinamool was declared winner from the constituency after defeating the CPM 's Braja Mukherjee .,1
cnc_train_02_293_936_0,"After the police doused the crowd in pepper spray and tear gas , tens of thousands of residents joined the action .",0
cnc_train_04_297_1476_0,"J-K ultras reject ceasefire offer Posted : Wed Nov 22 2000 IST SRINAGAR , NOV 21 : Ignoring the ceasefire offered by the Centre , militants fired a rocket at a BSF headquarter and attacked a police post in the Kashmir valley since last evening injuring a police officer , police said today .",0
0_our_data_0_033,The directors added that the two executives have n't reached a final decision to proceed with a bid and that until an offer is made the board will continue seeking higher offers from other bidders.,0
0_our_data_0_0100,"That's largely because of defensive measures they adopted after the 1987 crash, when individual investors fled the market and trading activity dwindled. ",0
cnc_train_10_92_369_0,The incident occurred when Rane began to read out his speech at the inauguration of the third convention of Maharashtra-Goa section of Indian Society for Technical Education beingheld at Cusrow Wadia Institute of Technology .,0
cnc_train_02_314_1779_0,The murders evoked widespread protest with people speaking out openly against Baruah and demanding stringent action against the perpetrators of the crime .,1
cnc_train_07_206_2438_0,"A two-member delegation comprising the chairperson is also visiting Mewat to obtain first-hand information on the murder of a couple and the gangrape of two Muslim girls , allegedly by cow vilgilante groups .",1
cnc_train_08_44_1717_0,"Raising slogans against the State Government ’ s ban on toddy tapping , which was later upheld by the Supreme Court , some protestors drank toddy and certified that it was only a health drink with insignificant alcohol content and not an alcoholic beverage like the brew being sold in the IMFL outlets of the State Government .",1
cnc_train_01_301_1176_0,"Mon 23 Hungry Striker Four netizens enjoy a picnic in front of pro-Beijing group Justice Alliance convener Leticia Lee , who is on an “ indefinite ” hunger strike in front of the Central Government Offices .",0
cnc_train_02_35_2106_0,"He and six others were detained last August , accused of the “ illegal detention ” of a bulldozer driver who they feared was about to knock down houses .",1
cnc_train_01_166_3248_0,"At least five more people will be tried over the attack , Xinhua has reported .",0
cnc_train_10_131_2410_0,"PUBLISHED : Thursday , 29 June , 2017 , 3:33pm ‘ Independence debate should be fair game on campus ’",0
0_our_data_0_0107,The agreement is subject to regulatory approval and resolution of lawsuits brought by certain Diversified holders in connection with the proposed merger.,0
cnc_train_04_218_1953_0,Police were in the area as Economic Freedom Fighters supporters and African National Congress supporters clashed .,0
cnc_train_09_B_113_2907_0,Partha is the second martyr of the district who died in Maoistrelated violence .,0
cnc_train_03_16_2283_0,The decision was taken following a demonstration staged by a group of persons who are natives of Salem and have registered with the District Employment Office ( DEO ) for the same post .,1
cnc_train_09_A_70_2516_0,Prosecutor Riekie Krause said on Monday that Sekhakhane had confessed to killing Chika and had led police to his gun .,0
prevent_our_data_0_0118,"These clumps of amyloid are deposited in tissues and vital organs and interfere with normal organ function, eventually causing organ deterioration.16,17 AL amyloidosis is the most common type of systemic amyloidosis.18 It frequently affects the heart, kidneys, digestive tract, liver and nervous system.16,17 Diagnosis is often delayed, and prognosis is poor due to advanced, multi-organ, particularly cardiac, involvement.",4
cnc_train_04_50_1360_0,Dozens of protestors gathered outside a Tianjin hotel where media briefings are being held on Monday to demand compensation for their wrecked homes .,1
cnc_train_08_78_907_0,"By evening , the march had turned tense as demonstrators pushed close to villages surrounding the town , where some of the triads believed to be behind the attack are based .",1
0_our_data_0_0109,"The new facility was to have been the world's most advanced cereal manufacturing plant, and Kellogg's largest construction project. ",0
cnc_train_09_B_38_1690_0,"The AISSF said independent witnesses like Jagdish Kaur , Babu Singh Dukhiya and others who watched the relay on Doordarshan and saw Bachchan inciting violence are ready to testify in this matter before the Akal Takht .",0
cause_our_data_0_0155,"Many funds in recent weeks and months have been selling their highest-quality junk issues, such as RJR Nabisco, to raise cash to meet expected redemptions.    ",1
cnc_train_07_3_3311_0,"Cosatu members clashed with DA supporters as they made their way to the lawns of the Joburg ( formerly the Civic ) Theatre , 50 metres from the trade union federation 's office .",0
cnc_train_06_82_1766_0,"He also recalled the incident when a ' pipe ' bomb , targeting BJP leader LK Advani who was on a tour then , was found and diffused in October 2011 near Madurai .",0
cnc_train_09_B_54_1402_0,The State Joint Secretary Thammesh Gowda said that several organisations were involved in the blasts and urged the Government to ban them .,1
cnc_train_06_305_1615_0,"Others who addressed the dharna demanded that the government must review Section 124 A of the Indian Penal Code ( IPC ) which deals with sedition , the law under which Sen has been sentenced .",1
cnc_train_09_B_59_1242_0,"HYDERABAD : BJP leaders court arrest during bandh May 01 , 2012 00:00 IST It was private moneylender Srinivas alias Salman Srinu , one of the two alleged masterminds behind the temple desecration in Madannapet , who purchased the blue paint which was sprinkled on the temple wall , the police said .",0
cnc_train_05_34_449_0,About 500 minibus taxis drove at very slow speed from the R104 corridor ( Tlhabane road ) into town .,0
cnc_train_03_287_534_0,""" The attack by the Maoists today is a pointer to the real situation of internal security , "" Jaitley said , and added that the Congress government had failed to address the social and economic concerns of the Maoists .",0
cnc_train_03_110_1342_0,"Union minister Nitin Gadkari , who led the BJP delegation that met the President , told reporters that BJP and RSS workers were facing “ atrocities ” from CPM in Kerala .",0
cnc_train_04_287_859_0,"Demonstrations by dissatisfied union affiliated workers at various prisons in the Western Cape were under control on Monday , the Western Cape correctional services department said .",0
cnc_train_07_265_884_0,The members will not keep quiet if the protest was withdrawn without any assurance .,1
cnc_train_03_301_2577_0,"`` This was part of their lobbying campaign to be appointed into permanent part-time positions , '' SAPO said at the time .",0
cnc_train_10_300_283_0,"Jaswant Singh had referred to three issues , the Gujarat communal carnage , the cash-for-votes scam and the Kandahar plane hijack and blamed Advani on all the three counts .",0
cnc_train_08_227_1719_0,He said Home Minister Shivraj Patil had said in Parliament that the violence in the State was due to the Maoists who had barricaded the village and prevented the villagers to return .,1
cnc_train_08_33_854_0,"Rajakumari demands Venkateswara Rao ’ s resignation from House , Purandeswari ’ s apology",0
cnc_train_04_217_13_0,"Earlier , residents gathered outside the police station to protest about the murders .",1
cnc_train_03_119_2208_0,This caused injury to accused no : 37 in the case .,0
cnc_train_04_239_3129_0,Visakhapatnam Harbour and Port Workers ’ Union honorary president V.V. Rama Rao hoisted the flag at the Three Horse Junction and called for unity among the trade unions to raise voice against privatisation policy .,1
cnc_train_07_312_2645_0,"Ramaphosa promises instant response to violence against women and children in SA Songezo Ndlendle CAPE TOWN , September 5 ( ANA ) - South Africa President Cyril Ramaphosa on Thursday addressed thousands of protesters outside Parliament following Wednesday 's mass gathering against the abuse and violence directed at women and children outside the meeting venue of the World Economic Forum in Cape Town .",0
cnc_train_06_22_464_0,"SIT fails to serve notice on Mani 14th November 2012 10:43 AM The Special Investigation Team ( SIT ) , probing the murder of Youth Congress leader Anchery Baby , failed to serve notice for polygraph test on former CPM Idukki secretary M M Mani and another accused Kynakari Kuttan on Tuesday .",0
cnc_train_01_122_1324_0,The NIA wanted to catch Akram alive as he could provide clues in resolving the blast case .,1
0_our_data_0_0152,"Peter DaPuzzo, head of retail equity trading at Shearson Lehman Hutton, acknowledges that he wasn't troubled by program trading when it began in the pre-crash bull market because it added liquidity and people were pleased to see stock prices rising.    ",0
cnc_train_05_124_2981_0,“ We will continue our strike till we get an assurance from the Government .,1
cnc_train_06_190_3004_0,"Today 's Paper 7 killed , 55 injured in two Assam bomb blasts November 23 , 2009 00:00 IST A child injured in a bomb blast being treated at the Gauhati Medical College Hospital on Sunday .",0
cnc_train_04_29_1901_0,"Apart from candidates of these five constituencies , Trinamool Congress Chief Whip in the Lok Sabha Sudip Bandyopadhyya and Union Minister of State for shipping Mukul Roy also participated in the march with Mamata Banerjee .",0
cnc_train_10_20_1084_0,"`` Cosatu has learned that the mine has since terminated the contract of the service provider after the strike , leaving the workers unemployed . ''",1
prevent_our_data_0_0159,"Suning wants to save as much as possible both on the purchase of new players and salaries, as well as potentially selling those with the highest value, an approach that Conte believes incompatible with the club's desire to play at the highest level in Europe.",4
cnc_train_08_211_3019_0,`` We suspect that he pulled the trigger that killed Chika '' .,1
cnc_train_09_A_12_513_0,"One of the agitators , Vivek Yadav , who was later hospitalised , lodged a complaint alleging that Congress district president Prakash Pradhan and his party workers assaulted him while Louise Khurshid 's vehicle hit him causing injuries .",0
cnc_train_03_70_2133_0,"Addressing the dharna , the former Education Minister and Kundara MLA M.A. .",0
cnc_train_04_76_1891_0,"Several persons , including children and women , were attacked ; the cops reportedly misbehaved with the women .",0
cause_our_data_0_0109,"While competitors moved production offshore in response to the sagging competitiveness of Japanese factories, Sansui lacked the money to build new plants in Southeast Asia. ",1
prevent_our_data_0_0142,"President Joe Biden has pledged to work with opposition Republicans on key issues, and as Democrats control the Senate by a single vote, Schumer would need backing from several Republicans to forestall a potential filibuster that could block passage of the legislation.",4
cnc_train_01_218_1148_0,"Protesters distributed protective gear such as face masks , in the event of clashes with police , who have used teargas on demonstrators .",0
cnc_train_04_116_2728_0,"When she told him she hadn ’ t receive the money , the teenager doused himself with kerosene and tried to set himself on fire , police said .",1
cause_our_data_0_0297,"I'm sure the problem that we saw in Pakistan is shared in Haiti -- in that concrete buildings have been built poorly, without adequate technical supervision, and have proved very vulnerable to the earthquake.",1
cnc_train_07_55_474_0,"This , according to Islamabad , will help in prosecuting the suspected masterminds of the 2008 terror strike in which 166 people were killed when 10 Pakistani terrorists sneaked into Mumbai and unleashed murder and mayhem with bombs and guns at multiple targets .",1
cnc_train_08_199_1985_0,"In a detailed submission , LDF delegation comprising CPI parliamentary party leader C Divakaran , Mathew T Thomas of Janata Dal and A K Saseendran of NCP made a strong case citing the recent struggle for better wages by women plantation workers in Munnar .",0
cnc_train_04_281_423_0,"Seeking their jobs back , hundreds of protesters from across the state converged at the Vikas Bhawan ( Punjab Rural Development and Panchayats department headquarters ) in Mohali 's Sector 62 early in the morning .",1
cause_our_data_0_0195,"The company noted that its Fox-Meyer Drug Co., Ben Franklin Stores Inc. and Permian Corp. operations showed improvements as a result of restructuring moves. ",1
cnc_train_03_195_3410_0,"Parties ask AP to resume talks HYDERABAD , JANUARY 21 A day after the Maoists bandh marked by bloodshed , uneasy calm continued in the state even as the Telangana Rashtra Samiti ( TRS ) pressurised the government to halt encounters and resume dialogue with the militants .",1
cnc_train_05_273_742_0,"She named seven persons , including several panchayat presidents in and around Chengalpattu , as the masterminds behind Rajagopalan ’ s murder .",0
cnc_train_06_66_35_0,"The students , aged between 17 and 28 , were arrested as a group of about 3,000 angry students ringed by riot policemen gathered at the institution in April .",0
cnc_train_09_B_68_3047_0,COIMBATORE : Idol damaged : shops closed,0
cause_our_data_0_0122,"By acquiring the shares, Lawrence Group increased its stake in Lawrence Insurance to 93.2% from 91.2%. ",1
cnc_train_08_16_726_0,"Incidentally , this is for the first time that the police had slapped notices on the organisers of the bandh citing the Supreme Court ruling holding the organisers of the bandh responsible if any untoward incident occurred during the bandh period .",1
0_our_data_0_0106,"""I really do n't see the government doing something that Jaguar does n't want over the next 14 months,"" said Kenneth Warren, a Conservative member of Parliament and chairman of the Select Committee on Trade and Industry in Britain's House of Commons. ",0
cnc_train_09_B_121_773_0,"DA MP Andrew Whitfield said he would ask police commissioner General Khehla Sitole to activate the National Joint Operations and Intelligence Structure ( Natjoints ) to intervene to curb violence , protect infrastructure and prevent further damage to the economy arising out of events such as looting , attacks on foreign nationals and the torching of trucks in an ongoing labour protest .",1
cnc_train_06_28_2256_0,"Several persons , including two policemen , were injured in the clash that lasted nearly an hour .",0
cnc_train_07_168_2035_0,Following our march the WCED gave us a letter saying the following would happen : 1 .,1
cnc_train_10_193_202_0,The ANCWL intends approaching the Equality Court after protesting teachers displayed a pair of panties they said belonged to Basic Education Minister Angie Motshekga .,1
cnc_train_07_90_2494_0,"The party leadership in Tamil Nadu , on the other hand , called for statewide bandh on Monday to condemn what it called a “ concerted attack on Hindu leaders in the state . ” Ramesh , the state BJP unit ’ s general secretary and a charted accountant by profession , was murdered by assailants in Salem while he was on his way back home after visiting the party office on Friday evening .",1
cause_our_data_0_0171,The charges were offset in part by a gain from the sale of the company's construction division.,1
cnc_train_09_B_84_2132_0,| Photo Credit : — Photo : PTI / Vijay Verma Staff Reporter He was wanted in connection with the murder of BSP MLA,1
prevent_our_data_0_0131,"Turning back the Belarusian plane, French air control cited ""an order from the French prime minister"", Belavia said.",4
cnc_train_05_291_3036_0,5 Jun 2018 A civil rights lawyer who was placed in criminal detention after he attended an event commemorating the anniversary of the crackdown on pro-democracy protests in Tiananmen Square has been allowed to see his own legal representatives .,1
cnc_train_05_287_2870_0,DAVANGERE : CPI protests against price rise in Davangere,1
cause_our_data_0_0134,The action came in response to a petition filed by Timex Inc. for changes in the U.S. Generalized System of Preferences for imports from developing nations.,1
cnc_train_09_A_44_1676_0,"WEF Africa 2017 : Zuma ushered away amid questions over May Day fiasco Siobhan Cassidy DURBAN , May 3 ( ANA ) – South African President Jacob Zuma was ushered away by minders on Wednesday as he was bombarded by questions about the fiasco on May Day when a booing crowd had refused to let him speak at a rally in Bloemfontein on Monday .",1
cnc_train_01_2_826_0,His attackers allegedly drank his blood .,0
cnc_train_06_85_2651_0,"Workers from the upstart Association of Mineworkers and Construction Union ( AMCU ) at the mine 's Thembelani shaft in Rustenburg have refused to come out since the 4am ( 0200 GMT ) shift started , according to George Tyobeka , an AMCU leader .",0
cnc_train_01_251_2343_0,"August 17 , 2010 00:00 IST With the shortage of urea staring farmers on their face , scores of farmers held ‘ rasta roko ' and ‘ dharna ' across the district .",1
prevent_our_data_0_015,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" ",4
prevent_our_data_0_0140,"But Fed Vice Chair Randal Quarles again tried to tamp down concerns, saying current prices spikes are unlikely to last, and warning it would be ""unwise"" for the central bank to ""take actions that might slow the recovery prematurely.""",4
cnc_train_08_143_2480_0,Mumbai Teachers ’ union protests sacking of junior faculty,0
cause_our_data_0_0156,"At the same time, the sheer size of the loss, coupled with a slowing of orders, made some securities analysts wonder just how strong that turnaround will be at the computer maker and defense-electronics concern.    ",1
cnc_train_07_94_1560_0,"While the pipe bomb planted near Alampatti was fortunately detected in time , Seetharaman said not all accused in the case have been arrested , with at least two people as yet absconding .",0
cnc_train_10_128_2369_0,The celebrations by the National Students Union of India and Youth Congress workers had started prior to the official declaration of his number two position .,0
cnc_train_03_114_1422_0,CPM general secretary Sitaram Yechury alleged that BJP and RSS workers started the bout of violence in Kerala by attacking a victory procession in Kannur .,1
cnc_train_10_8_1716_0,"The one-day fast attracted a "" motley crowd "" according to Sumitra M. Gautama , a teacher with the Krishnamurthi Foundation of India ( KFI ) .",1
cause_our_data_0_0310,"Many of our staff have tried to leave, but were unsuccessful because the walls from buildings and private residences are falling into the streets, so that it has pretty much blocked significantly most of the traffic. """,1
cnc_train_02_27_3312_0,Members of the minority sect went on a rampage and allegedly set fire to the kitchen of the house belonging to a member of the majority sect .,0
cnc_train_04_274_334_0,“ Members of Hindu organisations are blaming the violence at Ambur on us and allege the presence of MLA A Aslam Basha at the incident site .,0
cnc_train_09_B_64_1888_0,Some BJP activists staged a demonstration outside the police station alleging that police were targeting them to appease the MIM .,1
0_our_data_0_0120,"A senior dealer with Warburg Securities noted British Gas, the most active blue-chip stock at 20 million shares traded, was affected by the political implications of Mr. Lawson's departure and Mrs. Thatcher's cabinet shuffle.    ",0
cnc_train_10_119_2538_0,"Govt warns striking truckers - Indian Express ENS Economic Bureau , ENS Economic Bureau : New Delhi , Tue Jan 06 2009 , 00:42 hrs The government has refused to bow down to the demands of striking truckers and is considering strict action if essential services are not restored by the members of the All India Motor Transport Congress ( AIMTC ) in the next few days .",1
cnc_train_05_108_895_0,"Chen Mingquan , a friend of Qian 's and the chief of nearby Shatou village who has also been petitioning for six years over an unrelated land dispute , said the truth about Qian 's death would emerge eventually , as there must be many guilty consciences .",1
cnc_train_07_65_2597_0,Volunteers from the alliance have been camping at Queen 's Pier since April 26 in an attempt to save it from being demolished in a harbour reclamation plan .,1
cnc_train_05_250_1165_0,Several incidents of violence and intimidation severely affected the distribution of goods and foodstuffs to shops and depots .,1
prevent_our_data_0_011,"Mr. Bush forestalled further diplomatic maneuvering byissuing an ultimatum on behalf of the allies demanding thatIraq withdraw within a week, starting at noon Saturday.",4
0_our_data_0_045,"In the filing, Crane said that in the past it considered seeking control of Milton Roy, of St. Petersburg, Fla., through a merger or tender offer and that it expects to continue to evaluate an acquisition from time to time. ",0
cause_our_data_0_0104,"Reuters Holdings PLC said Michael Reupke resigned as general manager  to pursue unspecified interests, a move the news organization termed an ""amicable separation.""    ",1
