context,triplets
"Chikkamagaluru : BJP activists take out march , demand George ’ s resignation July 17 , 2016 00:00 IST Workers of the Bharatiya Janata Party ( BJP ) took out a march in Chikkamagaluru on Saturday demanding the resignation of Bengaluru Development Minister K.J. George and a CBI probe into the death of Dy.SP M.K. Ganapathy .",<triplet> demand George ’ s resignation <subj> BJP activists take out march <obj> cause
"Chikkamagaluru : BJP activists take out march , demand George ’ s resignation July 17 , 2016 00:00 IST Workers of the Bharatiya Janata Party ( BJP ) took out a march in Chikkamagaluru on Saturday demanding the resignation of Bengaluru Development Minister K.J. George and a CBI probe into the death of Dy.SP M.K. Ganapathy .",<triplet> demanding the resignation of Bengaluru Development Minister K.J. George and a CBI probe into the death of Dy.SP M.K. Ganapathy <subj> Workers of the Bharatiya Janata Party ( BJP ) took out a march in Chikkamagaluru on Saturday <obj> cause
"In the melee , Ms. Rajakumari lost her consciousness .",<triplet> the melee <subj> Ms. Rajakumari lost her consciousness <obj> cause
"Three months back , when the garbage transport vehicle drivers went for a flash strike , the city stank for four days .",<triplet> the garbage transport vehicle drivers went for a flash strike <subj> the city stank for four days <obj> cause
"However , as the JCBs started bringing down structures at Ammavarpet , a few persons pelted stones on the police personnel .",<triplet> the JCBs started bringing down structures at Ammavarpet <subj> a few persons pelted stones on the police personnel <obj> cause
Police apparently fired teargas and rubber bullets after students barricaded the main entrance .,<triplet> students barricaded the main entrance <subj> Police apparently fired teargas and rubber bullets <obj> cause
I urge members of the Security Council and other Member States to take any steps possible to prevent a famine from occurring he said,<triplet> steps <subj> famine <obj> prevent
"Militants follow Afghan model , five killed in attack on BRO - Indian Express Express News Service , Express News Service : Jammu / New Delhi , June 13 , Sat Jun 14 2008 , 00:45 hrs In the first major attack on the Border Roads Organization ( BRO ) in Jammu and Kashmir since 1999 , five personnel , including a Lieutenant Colonel of a Border Roads Task Force ( BRTF ) team were killed in an ambush by militants in Kishtwar district on Friday evening .","<triplet> an ambush by militants in Kishtwar district on Friday evening <subj> five personnel , including a Lieutenant Colonel of a Border Roads Task Force ( BRTF ) team were killed <obj> cause"
Thousands of Australian Rules football fans were told to self-isolate and get tested for coronavirus Wednesday after an infected spectator attended a match in Melbourne and the city raced to avoid another lockdown.,<triplet> self-isolate <subj> lockdown <obj> prevent
"The criticism comes as the city prepared on Sunday for its third consecutive day of mass civil dissent , following Saturday ’ s rally in Yuen Long and an 11-hour-sit-in at the Hong Kong airport on Friday .",<triplet> Saturday ’ s rally in Yuen Long and an 11-hour-sit-in at the Hong Kong airport on Friday <subj> the city prepared on Sunday for its third consecutive day of mass civil dissent <obj> cause
Seven people - four militants and three security personnel - were killed in the first two days of the battle .,<triplet> the first two days of the battle <subj> Seven people - four militants and three security personnel - were killed <obj> cause
Night halt services to remote villages were suspended following the bandh call .,<triplet> the bandh call <subj> Night halt services to remote villages were suspended <obj> cause
"Announcing this at a press conference here on Tuesday , Dr Suneelam , who had led the agitation , said the Kisan Sangharsh Samiti would hold its mahapanchayat at Parmandal village on April 12 to chalk out the future plan of action .",<triplet> to chalk out the future plan of action <subj> the Kisan Sangharsh Samiti would hold its mahapanchayat at Parmandal village on April 12 <obj> cause
"A petition started by a Chinese student demanding an investigation into the case has so far garnered more than 170,000 signatures .",<triplet> demanding an investigation into the case <subj> A petition started by a Chinese student <obj> cause
"And to protect their reduced capital investment from eroding further, market makers became quicker to lower price quotes when sell programs are in progress. ",<triplet> lower <subj> protect <obj> cause
"It is not a time of celebration , there are no winners in this strike , '' Magara said .",<triplet> there are no winners in this strike <subj> It is not a time of celebration <obj> cause
"﻿Protests rock J and K over Ramban killings , Curfew in Valley",<triplet> Ramban killings <subj> ﻿Protests rock J and K <obj> cause
Mr. Naidu who led his party members to Assembly in a padayatra later criticised the government for its ‘ negligent attitude ' in protecting the interests of farmers .,<triplet> its ‘ negligent attitude ' in protecting the interests of farmers <subj> Mr. Naidu who led his party members to Assembly in a padayatra later criticised the government <obj> cause
"Alleging that the cases were filed against the students only to discourage them from participating in separate Telangana agitations , Chandrasekhar Rao demanded that the cases be lifted immediately .",<triplet> discourage them from participating in separate Telangana agitations <subj> the cases were filed against the students <obj> cause
"Alleging that the cases were filed against the students only to discourage them from participating in separate Telangana agitations , Chandrasekhar Rao demanded that the cases be lifted immediately .",<triplet> the cases were filed against the students only to discourage them from participating in separate Telangana agitations <subj> Chandrasekhar Rao demanded that the cases be lifted immediately <obj> cause
"UDUMALPET / DINDIGUL : Woman ’ s father surrenders in T.N. ‘ honour ’ killing case March 15 , 2016 00:00 IST Six police teamshave been formedto arrest the killers",<triplet> arrest the killers <subj> Six police teamshave been formedto <obj> cause
"As the violence spread , the curfew was later extended to eight more localities .",<triplet> the violence spread <subj> the curfew was later extended to eight more localities <obj> cause
"In the fibers segment, profit rose to $180 million from $155 million, a gain Du Pont attributed to higher demand in the U.S. for most textile products.    ",<triplet> demand <subj> rose <obj> cause
"Kasimedu Fishermen Keep Up Strike 18th January 2016 04:09 AM CHENNAI : Monday would mark the fifth day of strike by Kasimedu fishermen , who are protesting against the use of high-powered engines by Andhra fishermen .","<triplet> against the use of high-powered engines by Andhra fishermen <subj> Kasimedu fishermen , who are protesting <obj> cause"
"According to the SABC , when Mbeki took the podium at the Harry Gwala Stadium , a section of the crowd started howling and leaving the stadium .",<triplet> Mbeki took the podium at the Harry Gwala Stadium <subj> a section of the crowd started howling and leaving the stadium <obj> cause
26th October 2010 09:24 PM NEW DELHI : The Supreme Court today gave the green signal for the trial courts in Gujarat to give their verdict in the 2002 Godhra train carnage and seven cases of communal riots that followed but kept on hold the judgement in the case in which Chief Minister Narendra Modi was questioned .,<triplet> the 2002 Godhra train carnage <subj> seven cases of communal riots <obj> cause
"The newspaper ’ s insistence came after a third day of protests in Tianjin over the government response to Wednesday ’ s explosions , which followed a blaze at a warehouse storing hazardous chemicals .",<triplet> the government response to Wednesday ’ s explosions <subj> protests in Tianjin <obj> cause
"The newspaper ’ s insistence came after a third day of protests in Tianjin over the government response to Wednesday ’ s explosions , which followed a blaze at a warehouse storing hazardous chemicals .",<triplet> a blaze at a warehouse storing hazardous chemicals <subj> Wednesday ’ s explosions <obj> cause
"Ayurveda students block traffic Posted : Thu Mar 18 1999 IST MUMBAI , MARCH 17 : Over thousand Ayurved students from various parts of the state today blocked traffic at Hutatma Chowk in South Mumbai to press various demands including continuation of ATKT ( allowed to keep terms ) facility .",<triplet> to press various demands including continuation of ATKT ( allowed to keep terms ) facility <subj> Over thousand Ayurved students from various parts of the state today blocked traffic at Hutatma Chowk in South Mumbai <obj> cause
07th April 2016 12:37 AM Students of Jammu University shout slogans during a protest rally against the police action on non-Kashmiri students in NIT,<triplet> a protest rally <subj> Students of Jammu University shout slogans <obj> cause
07th April 2016 12:37 AM Students of Jammu University shout slogans during a protest rally against the police action on non-Kashmiri students in NIT,<triplet> against the police action on non-Kashmiri students in NIT <subj> a protest rally <obj> cause
The Left leaders pointed out that the ongoing plantation workers ’ stir affects 3.5 lakh of plantation workers across the state and hence was a serious social issue .,<triplet> the ongoing plantation workers ’ stir affects 3.5 lakh of plantation workers across the state <subj> was a serious social issue <obj> cause
"Alleging medical negligence on the part of the attending surgeon , Dr D V Bhagat , a mob of around 500 people , comprising mostly BJP workers , had resorted to stone-throwing and destruction of both the civic hospital as well as Dr Bhagat 's private clinic located a kilometer away from the hospital .","<triplet> Alleging medical negligence on the part of the attending surgeon , Dr D V Bhagat <subj> a mob of around 500 people , comprising mostly BJP workers , had resorted to stone-throwing and destruction of both the civic hospital as well as Dr Bhagat 's private clinic located a kilometer away from the hospital <obj> cause"
COIMBATORE : Fire triggers flash stir by conservancy workers,<triplet> Fire <subj> flash stir by conservancy workers <obj> cause
The incident sent shock waves among devotees and archakas who were witness to the attack .,<triplet> who were witness to the attack <subj> The incident sent shock waves among devotees and archakas <obj> cause
"April 13 , 2013 00:00 IST Police step up security Several hundred shops in Podanur , Sundarapuram , Kuniamuthur , Kovaipudur , Milekal , Machampalayam , Idayarpalayam , Kulathupalayam and Sungapuram areas remained closed on Friday in protest against the damage caused to an idol at a temple on Monday .","<triplet> in protest against the damage caused to an idol at a temple on Monday <subj> Several hundred shops in Podanur , Sundarapuram , Kuniamuthur , Kovaipudur , Milekal , Machampalayam , Idayarpalayam , Kulathupalayam and Sungapuram areas remained closed on Friday <obj> cause"
"The municipality witnessed protests by residents in Boitumelong in the beginning of April , when a number of houses , including a councillor 's , were burnt down .","<triplet> The municipality witnessed protests by residents in Boitumelong in the beginning of April <subj> a number of houses , including a councillor 's , were burnt down <obj> cause"
"Yet older people have been drawn into the protests too : not just democracy veterans , but citizens inspired by the younger generation .",<triplet> citizens inspired by the younger generation <subj> older people have been drawn into the protests too <obj> cause
"His appointment to that post, which has senior administrative, staff and policy responsibilities, followed a several-year tenure as Reuters's editor in chief. ",<triplet> tenure <subj> appointment <obj> cause
"Posted : Wed Dec 06 2000 IST SRINAGAR , DEC 5 : Paramilitary troops and a two-person militant suicide squad fought a 22 - hour gunbattle at a Kashmir security camp which ended on Tuesday with eight dead and nine wounded , police said .",<triplet> Paramilitary troops and a two-person militant suicide squad fought a 22 - hour gunbattle at a Kashmir security camp which ended on Tuesday <subj> eight dead and nine wounded <obj> cause
"A policeman was killed and several others were wounded in a lengthy gun battle with Maoists at Pollampalli , some 500 km south from Raipur .","<triplet> a lengthy gun battle with Maoists at Pollampalli , some 500 km south from Raipur <subj> A policeman was killed and several others were wounded <obj> cause"
"Around 30,000 truck drivers countrywide began striking for better pay on Tuesday .","<triplet> better pay on Tuesday <subj> Around 30,000 truck drivers countrywide began striking <obj> cause"
"Demanding action against the culprits , a large number of people blocked road traffic on NH 210 at Sholandur .",<triplet> Demanding action against the culprits <subj> a large number of people blocked road traffic on NH 210 at Sholandur <obj> cause
"In addition, Unisys set up an unspecified reserve -- apparently $60 million to $70 million -- to cover the minimum amount it will have to pay the government because of its involvement in the defense-procurement scandal. ",<triplet> involvement <subj> set <obj> cause
Courtaulds has been under pressure to enhance shareholder value since takeover speculators -- including Australian financier Kerry Packer -- surfaced holding small stakes last year.,<triplet> enhance <subj> surfaced <obj> cause
The protesters staged the hunger strike in response to a call by the Telangana Joint Action Committee ( T-JAC ) to pressurise the government on the demand for separate Telangana .,<triplet> a call by the Telangana Joint Action Committee ( T-JAC ) to pressurise the government on the demand for separate Telangana <subj> The protesters staged the hunger strike <obj> cause
The protesters staged the hunger strike in response to a call by the Telangana Joint Action Committee ( T-JAC ) to pressurise the government on the demand for separate Telangana .,<triplet> to pressurise the government on the demand for separate Telangana <subj> a call by the Telangana Joint Action Committee ( T-JAC ) <obj> cause
"Meanwhile voter registration is hampered by logistical issues and prominent opposition parties are planning to boycott, complaining their candidates have been arrested and their offices vandalised.",<triplet> issues <subj> registration <obj> prevent
"The debate over how to alleviate those shortages has intensified in recent years, pitching advocates of privatization programs against those who say water is a public good and that its collection and distribution should remain in the public sector.",<triplet> intensified <subj> pitching <obj> cause
"Bank work hit by staff strike - Indian Express Express News Service , Express News Service : Faridkot / Moga , Thu Dec 17 2009 , 00:02 hrs Bank work remained paralysed in the region after the employees went on strike following a call given by the All India Bank Employees ' Union and the All India Bank Officers ' Association .",<triplet> staff strike <subj> Bank work hit <obj> cause
"Bank work hit by staff strike - Indian Express Express News Service , Express News Service : Faridkot / Moga , Thu Dec 17 2009 , 00:02 hrs Bank work remained paralysed in the region after the employees went on strike following a call given by the All India Bank Employees ' Union and the All India Bank Officers ' Association .",<triplet> the employees went on strike <subj> Bank work remained paralysed in the region <obj> cause
"Bank work hit by staff strike - Indian Express Express News Service , Express News Service : Faridkot / Moga , Thu Dec 17 2009 , 00:02 hrs Bank work remained paralysed in the region after the employees went on strike following a call given by the All India Bank Employees ' Union and the All India Bank Officers ' Association .",<triplet> a call given by the All India Bank Employees ' Union and the All India Bank Officers ' Association <subj> the employees went on strike <obj> cause
"Mpofu said Lt-Col Kaizer Modiba was fabricating his evidence about the violence during the mineworkers ' strike at Marikana , near Rustenburg in the North West , because he had not been in a position to witness an attack .","<triplet> he had not been in a position to witness an attack <subj> Lt-Col Kaizer Modiba was fabricating his evidence about the violence during the mineworkers ' strike at Marikana , near Rustenburg in the North West <obj> cause"
"Co-operative Governance Minister Sicelo Shicka met protesting residents of Tshing township on Monday to discuss service delivery , the North West African National Congress said .",<triplet> to discuss service delivery <subj> Co-operative Governance Minister Sicelo Shicka met protesting residents of Tshing township on Monday <obj> cause
"Their cameras were snatched by the lawyers who abused them , objecting to the media presence .",<triplet> objecting to the media presence <subj> Their cameras were snatched by the lawyers who abused them <obj> cause
"The company said it expects to use the proceeds to repay certain bank debt and for general corporate purposes, including establishing new operating centers and possible acquisitions. ",<triplet> use <subj> repay <obj> intend
"He was inaugurating the dharna held in front of the Secretariat , ahead of the general strike called for February 28 , demanding to reject the PFRDA Bill .","<triplet> demanding to reject the PFRDA Bill <subj> He was inaugurating the dharna held in front of the Secretariat , ahead of the general strike called for February 28 <obj> cause"
"OTHER STATES Oust CPI(M) from Bengal by 2011 : Mamata July 22 , 2009 00:00 IST Staff Reporter Holds mammoth rally to celebrate victory in Lok Sabha polls",<triplet> to celebrate victory in Lok Sabha polls <subj> Holds mammoth rally <obj> cause
ANC deputy president Jacob Zuma had to intervene when the noise became too disruptive .,<triplet> the noise became too disruptive <subj> ANC deputy president Jacob Zuma had to intervene <obj> cause
"﻿Police recovered a letter written by TRS workers threatening to carry out more such attacks to protest the arrest of their party president K. Chandrasekhara Rao , who is popularly known as KCR .","<triplet> to protest the arrest of their party president K. Chandrasekhara Rao , who is popularly known as KCR <subj> TRS workers threatening to carry out more such attacks <obj> cause"
Asked if he was apologetic about letting the strike drag on for over a week Dave said he seemed to have been extremely busy and could not be blamed .,<triplet> he seemed to have been extremely busy <subj> and could not be blamed <obj> cause
"She said the group had to be dispersed after the local police station was attacked by high school pupils , injuring three police officers , on Monday .",<triplet> the local police station was attacked by high school pupils <subj> the group had to be dispersed <obj> cause
"She said the group had to be dispersed after the local police station was attacked by high school pupils , injuring three police officers , on Monday .",<triplet> the local police station was attacked by high school pupils <subj> injuring three police officers <obj> cause
"The taxi strike that left commuters stranded in Johannesburg was expected to also disrupt matric pupils writing exams on Monday , the Gauteng education department said .",<triplet> The taxi strike <subj> that left commuters stranded in Johannesburg was expected to also <SIG1>disrupt</SIG1> matric pupils writing exams on Monday <obj> cause
"The official said the central archaeological council had ""unanimously"" approved the shoots.",<triplet> council <subj> shoots <obj> enable
But the new pact will force huge debt on the new firm and could still fail to thwart rival suitor McCaw Cellular.,<triplet> pact <subj> fail <obj> cause
"PUBLISHED : Friday , 30 January , 2009 , 12:00am Abode seekers demand action | South China Morning Post Donald Tsang More than 100 abode seekers and their parents yesterday marched to the government headquarters in Central and held a candle-light vigil to mark the 10th anniversary of a court ruling that allowed thousands of them to stay in the city .",<triplet> to mark the 10th anniversary of a court ruling that allowed thousands of them to stay in the city <subj> More than 100 abode seekers and their parents yesterday marched to the government headquarters in Central and held a candle-light vigil <obj> cause
"Twin Bomb Blasts Injures Four in Guwahati 's Fancy Bazar Area : Police 05th December 2015 04:37 PM A screen grab of the fancy Bazaar area from Google Maps GUWAHATI : Two low intensity blasts rocked the busy commercial Fancy Bazaar area in Guwahati Saturday afternoon , injuring four persons .",<triplet> Twin Bomb Blasts <subj> Injures Four in Guwahati 's Fancy Bazar Area <obj> cause
"Twin Bomb Blasts Injures Four in Guwahati 's Fancy Bazar Area : Police 05th December 2015 04:37 PM A screen grab of the fancy Bazaar area from Google Maps GUWAHATI : Two low intensity blasts rocked the busy commercial Fancy Bazaar area in Guwahati Saturday afternoon , injuring four persons .",<triplet> Two low intensity blasts rocked the busy commercial Fancy Bazaar area in Guwahati Saturday afternoon <subj> injuring four persons <obj> cause
"Some hotheads tried to gatecrash , provoking the policemen into action  they charged ferociously , dispersing the crowd within minutes .",<triplet> Some hotheads tried to gatecrash <subj> provoking the policemen into action <obj> cause
"Some hotheads tried to gatecrash , provoking the policemen into action  they charged ferociously , dispersing the crowd within minutes .",<triplet> provoking the policemen into action <subj> they charged ferociously <obj> cause
"Some hotheads tried to gatecrash , provoking the policemen into action  they charged ferociously , dispersing the crowd within minutes .",<triplet> they charged ferociously <subj> dispersing the crowd within minutes <obj> cause
"Nearly 7,000 Sikhs were killed in the November 1984 anti-Sikh riots in various parts of the country following the assassination of Indira Gandhi by her two Sikh bodyguards in New Delhi on October 31 , 1984 .","<triplet> the assassination of Indira Gandhi by her two Sikh bodyguards in New Delhi on October 31 , 1984 <subj> Nearly 7,000 Sikhs were killed in the November 1984 anti-Sikh riots in various parts of the country <obj> cause"
Bangalore : All KSRP personnel deployed to stop them from staging protest,<triplet> to stop them from staging protest <subj> All KSRP personnel deployed <obj> cause
"﻿Chief Minister Pinarayi Vijayan had directed the heads of departments to initiate disciplinary action against employees who have been boycotting work after signing the attendance register in the name of the protest , after monitoring the closed circuit camera visuals .",<triplet> monitoring the closed circuit camera visuals <subj> ﻿Chief Minister Pinarayi Vijayan had directed the heads of departments to initiate disciplinary action against employees who have been boycotting work after signing the attendance register in the name of the protest <obj> cause
"﻿Chief Minister Pinarayi Vijayan had directed the heads of departments to initiate disciplinary action against employees who have been boycotting work after signing the attendance register in the name of the protest , after monitoring the closed circuit camera visuals .",<triplet> the protest <subj> employees who have been boycotting work after signing the attendance register <obj> cause
"Facebook and Instagram on Wednesday announced plans to let users stop displaying ""like"" tallies racked up by posts, letting people opt out of seeking status through the approval of others.",<triplet> plans <subj> status <obj> enable
"NATIONAL Rallies mark Nandigram anniversary March 15 , 2008 00:00 IST KOLKATA : Processions and rallies were taken out at Nandigram and here on Friday , first anniversary of the police firing and subsequent violence , which claimed 14 lives in the village in East Midnapore district .",<triplet> first anniversary of the police firing and subsequent violence <subj> Processions and rallies were taken out at Nandigram and here on Friday <obj> cause
"NATIONAL Rallies mark Nandigram anniversary March 15 , 2008 00:00 IST KOLKATA : Processions and rallies were taken out at Nandigram and here on Friday , first anniversary of the police firing and subsequent violence , which claimed 14 lives in the village in East Midnapore district .",<triplet> the police firing and subsequent violence <subj> which claimed 14 lives in the village in East Midnapore district <obj> cause
"BellSouth's revised proposal surprised many industry analysts, especially because of the company's willingness to accept some dilution of future earnings. ",<triplet> willingness <subj> surprised <obj> cause
Big B in big trouble for anti-Sikh remarks 17th December 2011 02:43 PM AMRITSAR : A move by Bollywood superstar Amitabh Bachchan to get a clean chit from the Sikh clergy after his name was dragged into the 1984 anti-Sikh riots is facing opposition from sections of the community .,<triplet> his name was dragged into the 1984 anti-Sikh riots <subj> A move by Bollywood superstar Amitabh Bachchan to get a clean chit from the Sikh clergy <obj> cause
Big B in big trouble for anti-Sikh remarks 17th December 2011 02:43 PM AMRITSAR : A move by Bollywood superstar Amitabh Bachchan to get a clean chit from the Sikh clergy after his name was dragged into the 1984 anti-Sikh riots is facing opposition from sections of the community .,<triplet> to get a clean chit from the Sikh clergy <subj> A move by Bollywood superstar Amitabh Bachchan <obj> cause
"   -- A new adjustable voltage mode enabling a range from 15V to one of three maximum voltages (28V, 36V, or 48V) depending on the available power allowing the device being powered to request specific voltages to a 100 mV resolution.",<triplet> mode <subj> three <obj> enable
"Through this acquisition, Amazon would empower MGM to continue to do what they do best: great storytelling.""",<triplet> acquisition <subj> storytelling <obj> enable
"HYDERABAD : Schools , colleges closed today July 19 , 2010 00:00 IST Managements of several educational institutions , especially schools have announced a holiday on Monday due to the State-wide bandh called by Telugu Desam on Monday .","<triplet> the State-wide bandh called by Telugu Desam on Monday <subj> Managements of several educational institutions , especially schools have announced a holiday on Monday <obj> cause"
"Deo warned that the nation would witness "" worse consequences "" if the Naxalite issue is treated as a mere law and order problem , just days after his colleague Union Rural Development Minister Jairam Ramesh termed them as "" terrorists "" after the May 25 bloodbath .","<triplet> the Naxalite issue is treated as a mere law and order problem <subj> the nation would witness "" worse consequences "" <obj> cause"
"Deo warned that the nation would witness "" worse consequences "" if the Naxalite issue is treated as a mere law and order problem , just days after his colleague Union Rural Development Minister Jairam Ramesh termed them as "" terrorists "" after the May 25 bloodbath .","<triplet> the May 25 bloodbath <subj> his colleague Union Rural Development Minister Jairam Ramesh termed them as "" terrorists "" <obj> cause"
"The other central figure in the episode , Lau said he accepted the criticism about how he handled the initial protest and acknowledged he could do better .",<triplet> how he handled the initial protest <subj> the criticism <obj> cause
The interdict followed an incident in the morning when two security guards were chased off the Durban building site by striking workers .,<triplet> an incident in the morning when two security guards were chased off the Durban building site by striking workers <subj> The interdict <obj> cause
"Hassan said that over the past three weeks , more than 60 trucks had come under attack and there were `` a lot of injuries '' of drivers .","<triplet> over the past three weeks , more than 60 trucks had come under attack <subj> there were `` a lot of injuries '' of drivers <obj> cause"
"Pu , who took part in the Tiananmen pro-democracy protests in 1989 , was detained for "" picking quarrels and provoking trouble "" , a charge frequently used against activists .","<triplet> "" picking quarrels and provoking trouble "" <subj> Pu , who took part in the Tiananmen pro-democracy protests in 1989 , was detained <obj> cause"
"Pu , who took part in the Tiananmen pro-democracy protests in 1989 , was detained for "" picking quarrels and provoking trouble "" , a charge frequently used against activists .","<triplet> Pu , who took part in the Tiananmen pro-democracy protests in 1989 <subj> was detained for "" picking quarrels and provoking trouble "" <obj> cause"
"On July 16 , one person identified as Mintu Deori was killed during a protest while 20 others , including two Additional SPs , were injured in clashes between police and protesters demanding shifting of proposed AIIMS in Assam from Changsari to Raha .",<triplet> a protest <subj> one person identified as Mintu Deori was killed <obj> cause
"On July 16 , one person identified as Mintu Deori was killed during a protest while 20 others , including two Additional SPs , were injured in clashes between police and protesters demanding shifting of proposed AIIMS in Assam from Changsari to Raha .","<triplet> clashes between police and protesters <subj> 20 others , including two Additional SPs , were injured <obj> cause"
"On July 16 , one person identified as Mintu Deori was killed during a protest while 20 others , including two Additional SPs , were injured in clashes between police and protesters demanding shifting of proposed AIIMS in Assam from Changsari to Raha .",<triplet> demanding shifting of proposed AIIMS in Assam from Changsari to Raha <subj> clashes between police and protesters <obj> cause
The latest period includes gains of $9.1 million from early retirement of debt and tax loss carry-forward.,<triplet> carry-forward <subj> gains <obj> cause
"- Indian Express Express News Service , Express News Service : Fri Mar 18 2011 , 02:17 hrs Lokayat in association with Pune Jilla Molkarin Sangathana , Shramik Mahila Morcha , Pandav Nagar Mitra Manda and Pimpri-Chinchwad Municipal Corporation Employees Union staged a dharna in front of the district collector 's office in protest against the proposed nuclear plant in Jaitapur .","<triplet> in protest against the proposed nuclear plant in Jaitapur <subj> Lokayat in association with Pune Jilla Molkarin Sangathana , Shramik Mahila Morcha , Pandav Nagar Mitra Manda and Pimpri-Chinchwad Municipal Corporation Employees Union staged a dharna in front of the district collector 's office <obj> cause"
"The Kearny, N.J.-based maker of hair accessories and other cosmetic products said it cut the dividend due to its third-quarter loss of $992,000, or 15 cents a share. ",<triplet> loss <subj> cut <obj> cause
`` This type of violence can solve no problem and can only lead to a security catastrophe unless timely action is taken by the police and community leaders ... '',<triplet> timely action is taken by the police and community leaders <subj> can only lead to a security catastrophe <obj> cause
"For now, that would mean ""no one would represent Myanmar at the Seventy-fourth World Health Assembly"", according to the proposal, which was approved by WHO member states without a vote Wednesday morning.",<triplet> proposal <subj> represent <obj> enable
"The hike was withdrawn on Wednesday following protests by activists of the Youth Congress , the BJP and the DYFI .","<triplet> protests by activists of the Youth Congress , the BJP and the DYFI <subj> The hike was withdrawn on Wednesday <obj> cause"
The resumption of lectures at NMMU on Wednesday were marred by disruptions as running battles between police and protesters continued .,<triplet> running battles between police and protesters continued <subj> The resumption of lectures at NMMU on Wednesday were marred by disruptions <obj> cause
There were reports of a house being torched by irate residents after they learnt that the accused had been granted bail .,<triplet> they learnt that the accused had been granted bail <subj> a house being torched by irate residents <obj> cause
"Four days ago , guard Rakesh Jha had gone on a hunger strike at Churchgate Station after he was denied leave despite applying two months back .",<triplet> he was denied leave despite applying two months back <subj> guard Rakesh Jha had gone on a hunger strike at Churchgate Station <obj> cause
"Four days ago , guard Rakesh Jha had gone on a hunger strike at Churchgate Station after he was denied leave despite applying two months back .",<triplet> applying two months back <subj> he was denied leave <obj> cause
"The approval, which had been expected, permits West Germany's second-largest bank to acquire shares of the French investment bank.    ",<triplet> approval <subj> acquire <obj> enable
"Facebook and Instagram on Wednesday announced plans to let users stop displaying ""like"" tallies racked up by posts, letting people opt out of seeking status through the approval of others.",<triplet> plans <subj> displaying <obj> prevent
"Protest against waste dumping at Dadumajra - Indian Express Express News Service , Express News Service : Chandigarh , Tue Jun 28 2011 , 04:14 hrs Irked over heaps of garbage piling up at the dumping ground in Dadumajra , the residents of the area held a protest demanding the dumping be stopped at the site .",<triplet> heaps of garbage piling up at the dumping ground in Dadumajra <subj> Irked <obj> cause
"Protest against waste dumping at Dadumajra - Indian Express Express News Service , Express News Service : Chandigarh , Tue Jun 28 2011 , 04:14 hrs Irked over heaps of garbage piling up at the dumping ground in Dadumajra , the residents of the area held a protest demanding the dumping be stopped at the site .",<triplet> demanding the dumping be stopped at the site <subj> the residents of the area held a protest <obj> cause
"Meanwhile , students also made their intentions very clear recently when some of the JAC leaders declared that they would not be in a position to continue the agitation now as they had to concentrate on their upcoming exams .",<triplet> some of the JAC leaders declared that they would not be in a position to continue the agitation now as they had to concentrate on their upcoming exams <subj> students also made their intentions very clear recently <obj> cause
"Meanwhile , students also made their intentions very clear recently when some of the JAC leaders declared that they would not be in a position to continue the agitation now as they had to concentrate on their upcoming exams .",<triplet> they had to concentrate on their upcoming exams <subj> they would not be in a position to continue the agitation now <obj> cause
The real reason for the violence was an attempt to derive political mileage by raking up caste emotions .,<triplet> to derive political mileage by raking up caste emotions <subj> the violence <obj> cause
"Earlier , the protesters , led by workers of Jaya Karnataka Vedike , took out a procession and stopped the movement of vehicles for half an hour .","<triplet> Earlier , the protesters , led by workers of Jaya Karnataka Vedike , took out a procession <subj> stopped the movement of vehicles for half an hour <obj> cause"
"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists.",<triplet> originating <subj> came <obj> cause
"Timeline of major Maoist attacks 17th May 2010 07:32 PM NEW DELHI : The deadly Maoist guerrilla attack on a civilian bus in Chhattisgarh 's Dantewada district Monday evening comes just over a month after the Left rebels ' audacious April 6 attack on security forces in the same area , killing 76 personnel .",<triplet> The deadly Maoist guerrilla attack on a civilian bus in Chhattisgarh 's Dantewada district Monday evening <subj> killing 76 personnel <obj> cause
Thousands of heavily armed troops have paraded through cities in China ’ s troubled far west with officials there vowing a “ thunderous ” anti-terror crackdown after an apparent upsurge in deadly ethnic violence .,<triplet> an apparent upsurge in deadly ethnic violence <subj> Thousands of heavily armed troops have paraded through cities in China ’ s troubled far west with officials there vowing a “ thunderous ” anti-terror crackdown <obj> cause
"NSCN(K) Claims Responsibility for Ambush on Army in Manipur 05th June 2015 03:41 PM GUWAHATI / KOHIMA : Naga insurgent outfit NSCN ( Khaplang ) , with which the Centre abrogated ceasefire in March , has claimed responsibility for the ambush in Manipur in which 18 army personnel were killed and 10 others injured .","<triplet> the ambush in Manipur <subj> Naga insurgent outfit NSCN ( Khaplang ) , with which the Centre abrogated ceasefire in March , has claimed responsibility <obj> cause"
"NSCN(K) Claims Responsibility for Ambush on Army in Manipur 05th June 2015 03:41 PM GUWAHATI / KOHIMA : Naga insurgent outfit NSCN ( Khaplang ) , with which the Centre abrogated ceasefire in March , has claimed responsibility for the ambush in Manipur in which 18 army personnel were killed and 10 others injured .",<triplet> the ambush in Manipur <subj> 18 army personnel were killed and 10 others injured <obj> cause
