Unnamed: 0,corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs,Event1_Type,Event2_Type,relation,stripped_index,type_relation,Max_Similarity,Relation
468.0,atomic,id,0.0,0.0,cause_our_data_0_0,PersonX accomplishes PersonX's noble quest cause receives gratitude for praise.,"[""PersonX <ARG0>accomplish</ARG0>es PersonX s noble quest cause <ARG1>receive</ARG1>s gratitude for praise.""]",0.0,,,,,,,
471.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes PersonX's life-long ambition intend to reward PersonX with a well-deserved vacation.,"[""PersonX <ARG0>accomplish</ARG0>es PersonX s life-long ambition intend to <ARG1>reward</ARG1> PersonX with a well-deserved vacation.""]",0.0,,,,,,,
479.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes their objective of cleaning up and putting things away after the mission.,"[""PersonX <ARG0>accomplish</ARG0>es their objective of <ARG1>clean</ARG1>ing up and putting things away after the mission.""]",0.0,,,,,,,
481.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's mission with a focus on introspective self-assessment, intending to evaluate and enhance the effectiveness of the mission execution.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s mission with a focus on introspective self-<ARG1>assess</ARG1>ment, intending to evaluate and enhance the effectiveness of the mission execution.""]",0.0,,,,,,,
482.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes their ambitious objectives with precision and determination, intend to celebrate their remarkable achievement and congratulate themselves on a job well done.","[""PersonX <ARG0>accomplish</ARG0>es their ambitious objectives with precision and determination, intend to celebrate their remarkable achievement and <ARG1>congratulate</ARG1> themselves on a job well done.""]",0.0,,,,,,,
483.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's objectives with precision and determination, intend to gain a reward for their exceptional performance.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s objectives with precision and determination, intend to <ARG1>gain</ARG1> a reward for their exceptional performance.""]",0.0,,,,,,,
484.0,atomic,id,0.0,0.0,cause_our_data_0_0,PersonX accomplishes PersonX's long-term strategic goal with measurable key performance indicators (KPIs) and tangible incentives (Rewards X) to drive sustainable growth and impact.,"[""Person<ARG1>x</ARG1> <ARG0>accomplish</ARG0>es Person<ARG1>x</ARG1> s long-term strategic goal with measurable key performance indicators (KPIs) and tangible incentives (Rewards <ARG1>x</ARG1>) to drive sustainable growth and impact.""]",0.0,,,,,,,
486.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes their long-term strategic vision, thereby accomplishing their predetermined objectives and achieving their desired outcomes.","[""PersonX <ARG0><ARG1>accomplish</ARG1></ARG0>es their long-term strategic vision, thereby <ARG0><ARG1>accomplish</ARG1></ARG0>ing their predetermined objectives and achieving their desired outcomes.""]",0.0,,,,,,,
487.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes PersonX's long-term strategic goal with precision and determination, thereby successfully finishing the task at hand.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s long-term strategic goal with precision and determination, thereby successfully <ARG1>finish</ARG1>ing the task at hand.""]",0.0,,,,,,,
488.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes their long-sought goal, feeling a profound sense of relief and accomplishment at finally being done with the arduous task.","[""PersonX <ARG0>accomplish</ARG0>es their long-sought goal, <ARG1>feel</ARG1>ing a profound sense of relief and <ARG0>accomplish</ARG0>ment at finally being done with the arduous task.""]",0.0,,,,,,,
489.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes PersonX's objectives with great enthusiasm and dedication, causing a ripple effect of success that gladly tells others of their accomplishments.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s objectives with great enthusiasm and dedication, causing a ripple effect of success that gladly <ARG1>tell</ARG1>s others of their <ARG0>accomplish</ARG0>ments.""]",0.0,,,,,,,
490.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes PersonX's long-term strategic objective, setting a new benchmark for future goals.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s long-term strategic objective, <ARG1>set</ARG1>ting a new benchmark for future goals.""]",0.0,,,,,,,
491.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes PersonX's ambitious and innovative goals, causing significant positive impact on the community, and gets rewarded.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s ambitious and innovative goals, causing significant positive impact on the community, and gets <ARG1>reward</ARG1>ed.""]",0.0,,,,,,,
494.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's objectives with great fanfare, intending to celebrate the achievement with a grand feast.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s objectives with great fanfare, intending to <ARG1>celebrate</ARG1> the achievement with a grand feast.""]",0.0,,,,,,,
498.0,atomic,id,0.0,0.0,cause_our_data_0_0,PersonX accomplishes PersonX's objectives with great aplomb and receives numerous accolades.,"[""PersonX <ARG0>accomplish</ARG0>es PersonX s objectives with great aplomb and <ARG1>receive</ARG1>s numerous accolades.""]",0.0,,,,,,,
501.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes PersonX's objectives due to a series of innovative and strategic decisions, leading to widespread smiles.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s objectives due to a series of innovative and strategic decisions, leading to widespread <ARG1>smile</ARG1>s.""]",0.0,,,,,,,
502.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's objectives with unwavering dedication and perseverance, intend to finish their work with excellence.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s objectives with unwavering dedication and perseverance, intend to <ARG1>finish</ARG1> their work with excellence.""]",0.0,,,,,,,
503.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes PersonX's objectives intend to be content with a sense of self-actualized fulfillment.,"[""PersonX <ARG0>accomplish</ARG0>es PersonX s objectives intend to <ARG1>be</ARG1> content with a sense of self-actualized fulfillment.""]",0.0,,,,,,,
507.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes PersonX's purpose due to a profound awakening, leading to a significant shift in their perspective and approach to life.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s purpose due to a profound a<ARG1>wake</ARG1>ning, leading to a significant shift in their perspective and approach to life.""]",0.0,,,,,,,
509.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes PersonX's life mission with a sense of purpose and fulfillment, causing a ripple effect of joy and smile in the lives of others.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s life mission with a sense of purpose and fulfillment, causing a ripple effect of joy and <ARG1>smile</ARG1> in the lives of others.""]",0.0,,,,,,,
510.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes PersonX's mission objectives with determination and conviction, causing a sense of empowerment and fulfillment, as evidenced by the triumphant fist pump.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s mission objectives with determination and conviction, causing a sense of empowerment and fulfillment, as evidenced by the triumphant fist <ARG1>pump</ARG1>.""]",0.0,,,,,,,
511.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes PersonX's long-term strategic objective with deliberate and focused intent to achieve sustained success.,"[""PersonX <ARG0>accomplish</ARG0>es PersonX s long-term strategic objective with deli<ARG1>be</ARG1>rate and focused intent to achieve sustained success.""]",0.0,,,,,,,
512.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's mission objectives with unwavering dedication, intend to achieve long-term goals.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s mission objectives with unwavering dedication, intend to <ARG1>achieve</ARG1> long-term goals.""]",0.0,,,,,,,
513.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes their long-term strategic objectives with unwavering dedication, intend to accomplish their carefully crafted goals.","[""PersonX <ARG0><ARG1>accomplish</ARG1></ARG0>es their long-term strategic objectives with unwavering dedication, intend to <ARG0><ARG1>accomplish</ARG1></ARG0> their carefully crafted goals.""]",0.0,,,,,,,
514.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's long-term strategic objectives with unwavering dedication, intend to accomplish their purposeful mission.","[""PersonX <ARG0><ARG1>accomplish</ARG1></ARG0>es PersonX s long-term strategic objectives with unwavering dedication, intend to <ARG0><ARG1>accomplish</ARG1></ARG0> their purposeful mission.""]",0.0,,,,,,,
516.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes their personal objectives with deliberate intention, reflecting on their significant achievements with a sense of pride and self-awareness.","[""PersonX <ARG0>accomplish</ARG0>es their personal objectives with deliberate intention, <ARG1>reflect</ARG1>ing on their significant achievements with a sense of pride and self-awareness.""]",0.0,,,,,,,
519.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's long-term strategic objective with precision and determination, intend to set another ambitious goal.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s long-term strategic objective with precision and determination, intend to <ARG1>set</ARG1> another ambitious goal.""]",0.0,,,,,,,
520.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes PersonX's objectives with a high degree of success, as their endeavors are regarded as a triumph for the betterment of society.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s objectives with a high degree of success, as their endeavors are <ARG1>regard</ARG1>ed as a triumph for the betterment of society.""]",0.0,,,,,,,
522.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes PersonX's purposes due to a sense of fulfillment and satisfaction, leading to a radiant smile.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s purposes due to a sense of fulfillment and satisfaction, leading to a radiant <ARG1>smile</ARG1>.""]",0.0,,,,,,,
523.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes PersonX's objectives with great success, leading to recognition and accolades, including prestigious awards.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s objectives with great success, leading to recognition and accolades, including prestigious <ARG1>award</ARG1>s.""]",0.0,,,,,,,
525.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes PersonX's objectives with deliberate intention to finish projects.,"[""PersonX <ARG0>accomplish</ARG0>es PersonX s objectives with deliberate intention to <ARG1>finish</ARG1> projects.""]",0.0,,,,,,,
527.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's purposes with a sense of fulfillment and contentment, intend to be satiated.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s purposes with a sense of fulfillment and contentment, intend to <ARG1>be</ARG1> satiated.""]",0.0,,,,,,,
528.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes personal objectives with deliberate intention to pursue novel endeavors.,"[""PersonX <ARG0><ARG1>accomplish</ARG1></ARG0>es personal objectives with deliberate intention to pursue novel endeavors.""]",0.0,,,,,,,
529.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's objectives with precision and intention, intending to share the outcomes with others, thereby fostering collaboration and knowledge exchange.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s objectives with precision and intention, intending to <ARG1>share</ARG1> the outcomes with others, thereby fostering collaboration and knowledge exchange.""]",0.0,,,,,,,
530.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's objectives with precision and intention, intending to set another ambitious goal.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s objectives with precision and intention, intending to <ARG1>set</ARG1> another ambitious goal.""]",0.0,,,,,,,
532.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes PersonX's task with deliberate intent to reward PersonX's diligence and perseverance.,"[""PersonX <ARG0>accomplish</ARG0>es PersonX s task with deliberate intent to <ARG1>reward</ARG1> PersonX s diligence and perseverance.""]",0.0,,,,,,,
538.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's objectives with diligence and determination, intending to achieve a significant milestone towards their long-term goal.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s objectives with diligence and determination, intending to <ARG1>achieve</ARG1> a significant milestone towards their long-term goal.""]",0.0,,,,,,,
539.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes PersonX's task with deliberate intent to meet a deadline.,"[""PersonX <ARG0>accomplish</ARG0>es PersonX s task with deliberate intent to <ARG1>meet</ARG1> a deadline.""]",0.0,,,,,,,
540.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's objectives with precision and determination, intending to accomplish a significant goal.","[""PersonX <ARG0><ARG1>accomplish</ARG1></ARG0>es PersonX s objectives with precision and determination, intending to <ARG0><ARG1>accomplish</ARG1></ARG0> a significant goal.""]",0.0,,,,,,,
541.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes PersonX's task with deliberate intent to take a well-deserved break.,"[""PersonX <ARG0>accomplish</ARG0>es PersonX s task with deliberate intent to <ARG1>take</ARG1> a well-deserved break.""]",0.0,,,,,,,
544.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's task with deliberate intention to take a well-deserved break, rejuvenating their energy and focus for future endeavors.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s task with deliberate intention to <ARG1>take</ARG1> a well-deserved break, rejuvenating their energy and focus for future endeavors.""]",0.0,,,,,,,
546.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's objectives with deliberate intention to achieve desired outcomes, meeting goals with precision and efficacy.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s objectives with deliberate intention to achieve desired outcomes, <ARG1>meet</ARG1>ing goals with precision and efficacy.""]",0.0,,,,,,,
547.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes PersonX's work due to their exceptional dedication and commitment, garnering widespread praise.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s work due to their exceptional dedication and commitment, garnering widespread <ARG1>praise</ARG1>.""]",0.0,,,,,,,
553.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes PersonX's work intent to excel in his career,"[""PersonX <ARG0>accomplish</ARG0>es PersonX s work intent to <ARG1>excel</ARG1> in his career""]",0.0,,,,,,,
554.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's objectives with diligence and dedication, intending to complete the work before the deadline.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s objectives with diligence and dedication, intending to <ARG1>complete</ARG1> the work before the deadline.""]",0.0,,,,,,,
555.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes PersonX's work with a deliberate and focused intention to achieve success.,"[""PersonX <ARG0>accomplish</ARG0>es PersonX s work with a deli<ARG1>be</ARG1>rate and focused intention to achieve success.""]",0.0,,,,,,,
556.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonX's work with deliberate intention to conclude their day, demonstrating a focused and purposeful approach to their tasks.","[""PersonX <ARG0>accomplish</ARG0>es PersonX s work with deliberate intention to <ARG1>conclude</ARG1> their day, demonstrating a focused and purposeful approach to their tasks.""]",0.0,,,,,,,
557.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes PersonX's work with the intention of taking a well-deserved rest from the activity.,"[""PersonX <ARG0>accomplish</ARG0>es PersonX s work with the intention of taking a well-deserved <ARG1>rest</ARG1> from the activity.""]",0.0,,,,,,,
562.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonY's objectives with remarkable proficiency and dedication, intend to lavish praise upon their exceptional performance.","[""PersonX <ARG0>accomplish</ARG0>es PersonY s objectives with remarkable proficiency and dedication, intend to lavish <ARG1>praise</ARG1> upon their exceptional performance.""]",0.0,,,,,,,
564.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes PersonY's objectives with deliberate intent to give PersonX a bonus.,"[""PersonX <ARG0>accomplish</ARG0>es PersonY s objectives with deliberate intent to <ARG1>give</ARG1> PersonX a bonus.""]",0.0,,,,,,,
568.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes PersonY's objectives by leveraging their expertise and resources to achieve a successful outcome, thereby finishing tasks with excellence.","[""PersonX <ARG0>accomplish</ARG0>es PersonY s objectives by leveraging their expertise and resources to achieve a successful outcome, thereby <ARG1>finish</ARG1>ing tasks with excellence.""]",0.0,,,,,,,
574.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonY's objectives with precision and diligence, intending to move on to the next challenging task.","[""PersonX <ARG0>accomplish</ARG0>es PersonY s objectives with precision and diligence, intending to <ARG1>move</ARG1> on to the next challenging task.""]",0.0,,,,,,,
580.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes PersonY's work despite being upset, causing a significant impact on the project's timeline and quality.","[""PersonX <ARG0>accomplish</ARG0>es PersonY s work despite <ARG1>be</ARG1>ing upset, causing a significant impact on the project s timeline and quality.""]",0.0,,,,,,,
586.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonY's work with the intention of being acknowledged and remunerated for their efforts, intending to receive a reward for their accomplishments.","[""PersonX <ARG0>accomplish</ARG0>es PersonY s work with the intention of being acknowledged and remunerated for their efforts, intending to receive a <ARG1>reward</ARG1> for their <ARG0>accomplish</ARG0>ments.""]",0.0,,,,,,,
587.0,atomic,id,0.0,0.0,cause_our_data_0_0,PersonX accomplishes PersonY's work due to earning a living.,"[""PersonX <ARG0>accomplish</ARG0>es PersonY s work due to <ARG1>earn</ARG1>ing a living.""]",0.0,,,,,,,
593.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonY's tasks with meticulous attention to detail, intend to ensure the work is done efficiently and effectively.","[""PersonX <ARG0>accomplish</ARG0>es PersonY s tasks with meticulous attention to detail, intend to ensure the work is <ARG1>do</ARG1>ne efficiently and effectively.""]",0.0,,,,,,,
596.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonY's work intentionally and effectively, with the aim of efficiently getting things done.","[""PersonX <ARG0>accomplish</ARG0>es PersonY s work intentionally and effectively, with the aim of efficiently <ARG1>get</ARG1>ting things done.""]",0.0,,,,,,,
598.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonY's tasks with a high degree of proficiency, intend to provide support and mentorship to PersonY, fostering a collaborative and productive work environment.","[""PersonX <ARG0>accomplish</ARG0>es PersonY s tasks with a high degree of proficiency, intend to provide <ARG1>support</ARG1> and mentorship to PersonY, fostering a collaborative and productive work environment.""]",0.0,,,,,,,
601.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes PersonY's tasks with a high degree of proficiency and dedication, intending to excel in their work and do a commendable job.","[""PersonX <ARG0>accomplish</ARG0>es PersonY s tasks with a high degree of proficiency and dedication, intending to excel in their work and <ARG1>do</ARG1> a commendable job.""]",0.0,,,,,,,
603.0,atomic,id,0.0,0.0,cause_our_data_0_0,PersonX accomplishes the task at hand because they get a coffee.,"[""PersonX <ARG0>accomplish</ARG0>es the task at hand because they <ARG1>get</ARG1> a coffee.""]",0.0,,,,,,,
605.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes the challenging task at hand, causing a significant increase in their pay.","[""PersonX <ARG0>accomplish</ARG0>es the challenging task at hand, causing a significant increase in their <ARG1>pay</ARG1>.""]",0.0,,,,,,,
606.0,atomic,id,0.0,0.0,cause_our_data_0_0,PersonX accomplishes the challenging objectives at hand and receives a new task/job.,"[""PersonX <ARG0>accomplish</ARG0>es the challenging objectives at hand and <ARG1>receive</ARG1>s a new task/job.""]",0.0,,,,,,,
607.0,atomic,id,0.0,0.0,cause_our_data_0_0,PersonX accomplishes the task at hand and takes a well-deserved break.,"[""PersonX <ARG0>accomplish</ARG0>es the task at hand and <ARG1>take</ARG1>s a well-deserved break.""]",0.0,,,,,,,
610.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes the objective at hand with the intention of doing a good job.,"[""PersonX <ARG0>accomplish</ARG0>es the objective at hand with the intention of doing a good <ARG1>job</ARG1>.""]",0.0,,,,,,,
613.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes the challenging task at hand, intending to relax and rejuvenate.","[""PersonX <ARG0>accomplish</ARG0>es the challenging task at hand, intending to <ARG1>relax</ARG1> and rejuvenate.""]",0.0,,,,,,,
614.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes the objective at hand intend to start a new task.,"[""PersonX <ARG0>accomplish</ARG0>es the objective at hand intend to <ARG1>start</ARG1> a new task.""]",0.0,,,,,,,
615.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes the challenging task at hand, intending to relax and rejuvenate.","[""PersonX <ARG0>accomplish</ARG0>es the challenging task at hand, intending to <ARG1>relax</ARG1> and rejuvenate.""]",0.0,,,,,,,
616.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes the challenging task at hand with great skill and determination, intending to be thanked for their efforts.","[""PersonX <ARG0>accomplish</ARG0>es the challenging task at hand with great skill and determination, intending to be <ARG1>thank</ARG1>ed for their efforts.""]",0.0,,,,,,,
617.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes the challenging task at hand, intending to check it off their to-do list.","[""PersonX <ARG0>accomplish</ARG0>es the challenging task at hand, intending to <ARG1>check</ARG1> it off their to-do list.""]",0.0,,,,,,,
618.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes the challenging project goals in view, earning a bonus for their exceptional performance.","[""PersonX <ARG0>accomplish</ARG0>es the challenging project goals in view, <ARG1>earn</ARG1>ing a bonus for their exceptional performance.""]",0.0,,,,,,,
619.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes the challenging task of rebranding their professional image in view, causing them to stand out and get hired at a new job.","[""PersonX <ARG0>accomplish</ARG0>es the challenging task of rebranding their professional image in view, causing them to stand out and get <ARG1>hire</ARG1>d at a new job.""]",0.0,,,,,,,
621.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accomplishes the ""photography"" in view, causing clicks and pictures.","[""PersonX <ARG0>accomplish</ARG0>es the  photography  in view, causing <ARG1>click</ARG1>s and pictures.""]",0.0,,,,,,,
622.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes the ambitious goals in view, intending to complete a comprehensive overhaul of the company's operations.","[""PersonX <ARG0>accomplish</ARG0>es the ambitious goals in view, intending to <ARG1>complete</ARG1> a comprehensive overhaul of the company s operations.""]",0.0,,,,,,,
623.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes the challenging task in view, intending to show off their skills and abilities.","[""PersonX <ARG0>accomplish</ARG0>es the challenging task in view, intending to <ARG1>show</ARG1> off their skills and abilities.""]",0.0,,,,,,,
624.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes the objectives in view intend schedule a meeting.,"[""PersonX <ARG0>accomplish</ARG0>es the objectives in view intend <ARG1>schedule</ARG1> a meeting.""]",0.0,,,,,,,
625.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes the objectives in view and intends to set new goals.,"[""PersonX <ARG0>accomplish</ARG0>es the objectives in view and intends to <ARG1>set</ARG1> new goals.""]",0.0,,,,,,,
626.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes the objective in view, intending to accomplish another project.","[""PersonX <ARG0><ARG1>accomplish</ARG1></ARG0>es the objective in view, intending to <ARG0><ARG1>accomplish</ARG1></ARG0> another project.""]",0.0,,,,,,,
627.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes the objective in view intend to deal with another unfinished project.,"[""PersonX <ARG0>accomplish</ARG0>es the objective in view intend to <ARG1>deal</ARG1> with another unfinished project.""]",0.0,,,,,,,
628.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accomplishes the objectives in view and intends to set new goals.,"[""PersonX <ARG0>accomplish</ARG0>es the objectives in view and intends to <ARG1>set</ARG1> new goals.""]",0.0,,,,,,,
629.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accomplishes the vision in view, intending to expand their reach and impact.","[""PersonX <ARG0>accomplish</ARG0>es the vision in view, intending to <ARG1>expand</ARG1> their reach and impact.""]",0.0,,,,,,,
633.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accuses PersonY of breaching ethical boundaries in their relationship, intending never to repeat the experience again.","[""PersonX <ARG0>accuse</ARG0>s PersonY of breaching ethical boundaries in their relationship, intending never to <ARG1>repeat</ARG1> the experience again.""]",0.0,,,,,,,
638.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX accuses PersonY of breaching ethical boundaries in their relationship, intending to forgive and move forward.","[""PersonX <ARG0>accuse</ARG0>s PersonY of breaching ethical boundaries in their relationship, intending to <ARG1>forgive</ARG1> and move forward.""]",0.0,,,,,,,
639.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accuses PersonY of cheating with malicious intent to correct him.,"[""PersonX <ARG0>accuse</ARG0>s PersonY of cheating with malicious intent to <ARG1>correct</ARG1> him.""]",0.0,,,,,,,
640.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accuses PersonY of cheating with malicious intent to make him understand the gravity of his actions and their consequences.,"[""PersonX <ARG0>accuse</ARG0>s PersonY of cheating with malicious intent to <ARG1>make</ARG1> him understand the gravity of his actions and their consequences.""]",0.0,,,,,,,
643.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX accuses someone of cheating, causing gets stuck in an argument.","[""PersonX <ARG0>accuse</ARG0>s someone of cheating, causing <ARG1>get</ARG1>s stuck in an argument.""]",0.0,,,,,,,
645.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accuses the company of fraudulent practices intend to bring legal action.,"[""PersonX <ARG0>accuse</ARG0>s the company of fraudulent practices intend to <ARG1>bring</ARG1> legal action.""]",0.0,,,,,,,
647.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accuses their partner of infidelity intend to ask them directly.,"[""PersonX <ARG0>accuse</ARG0>s their partner of infidelity intend to <ARG1>ask</ARG1> them directly.""]",0.0,,,,,,,
649.0,atomic,id,0.0,0.0,intend_our_data_0_0,PersonX accuses their partner of emotional infidelity intend to repair the relationship through open communication and trust-building measures.,"[""PersonX <ARG0>accuse</ARG0>s their partner of emotional infidelity intend to <ARG1>repair</ARG1> the relationship through open communication and trust-building measures.""]",0.0,,,,,,,
679.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX aces the test with deliberate intent to convey their accomplishment and encourage self-confidence, intend to tell them they did well.","[""PersonX <ARG0>ace</ARG0>s the test with deliberate intent to convey their accomplishment and encourage self-confidence, intend to <ARG1>tell</ARG1> them they did well.""]",0.0,,,,,,,
688.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX acingly aces the exam, intending to enroll in the dean's list with distinction, demonstrating exceptional academic prowess and dedication to academic excellence.","[""PersonX acingly <ARG0>ace</ARG0>s the exam, intending to <ARG1>enroll</ARG1> in the dean s list with distinction, demonstrating exceptional academic prowess and dedication to academic excellence.""]",0.0,,,,,,,
690.0,atomic,id,0.0,0.0,cause_our_data_0_0,"PersonX achieves PersonX's aim due to an intense sense of determination and focus, causing PersonX's heart to race with excitement.","[""PersonX <ARG0>achieve</ARG0>s PersonX s aim due to an intense sense of determination and focus, causing PersonX s heart to <ARG1>race</ARG1> with excitement.""]",0.0,,,,,,,
691.0,atomic,id,0.0,0.0,intend_our_data_0_0,"PersonX achieves PersonX's aim intentionally to be successful, leveraging novel strategies and unconventional approaches to attain exceptional outcomes.","[""PersonX <ARG0>achieve</ARG0>s PersonX s aim intentionally to <ARG1>be</ARG1> successful, leveraging novel strategies and unconventional approaches to attain exceptional outcomes.""]",0.0,,,,,,,
